total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
25,5,0,0.1,3,4,0.88,1.9795,0.8718
25,5,0,0.1,5,4,0.872,1.831,0.864
25,5,0,0.1,7,4,0.0,0.0,0.0
25,5,0,0.1,9,4,0.0,0.0,0.0
25,5,0,0.1,11,4,0.0,0.0,0.0
25,5,0,0.1,13,4,0.0,0.0,0.0
25,5,0,0.1,15,4,0.0,0.0,0.0
25,5,0,0.1,17,4,0.0,0.0,0.0
25,5,0,0.1,19,4,0.0,0.0,0.0
25,5,0,0.15,3,4,0.7733,1.8938,0.7624
25,5,0,0.15,5,4,0.904,1.8917,0.8939
25,5,0,0.15,7,4,0.0,0.0,0.0
25,5,0,0.15,9,4,0.0,0.0,0.0
25,5,0,0.15,11,4,0.0,0.0,0.0
25,5,0,0.15,13,4,0.0,0.0,0.0
25,5,0,0.15,15,4,0.0,0.0,0.0
25,5,0,0.15,17,4,0.0,0.0,0.0
25,5,0,0.15,19,4,0.0,0.0,0.0
25,5,0,0.2,3,4,0.9467,1.8088,0.9386
25,5,0,0.2,5,4,0.848,1.9937,0.8477
25,5,0,0.2,7,4,0.0,0.0,0.0
25,5,0,0.2,9,4,0.0,0.0,0.0
25,5,0,0.2,11,4,0.0,0.0,0.0
25,5,0,0.2,13,4,0.0,0.0,0.0
25,5,0,0.2,15,4,0.0,0.0,0.0
25,5,0,0.2,17,4,0.0,0.0,0.0
25,5,0,0.2,19,4,0.0,0.0,0.0
25,5,0,0.25,3,4,0.9333,1.9381,0.9232
25,5,0,0.25,5,4,0.824,1.9427,0.8066
25,5,0,0.25,7,4,0.0,0.0,0.0
25,5,0,0.25,9,4,0.0,0.0,0.0
25,5,0,0.25,11,4,0.0,0.0,0.0
25,5,0,0.25,13,4,0.0,0.0,0.0
25,5,0,0.25,15,4,0.0,0.0,0.0
25,5,0,0.25,17,4,0.0,0.0,0.0
25,5,0,0.25,19,4,0.0,0.0,0.0
25,5,0,0.3,3,4,0.92,1.834,0.9022
25,5,0,0.3,5,4,0.896,1.8489,0.8679
25,5,0,0.3,7,4,0.0,0.0,0.0
25,5,0,0.3,9,4,0.0,0.0,0.0
25,5,0,0.3,11,4,0.0,0.0,0.0
25,5,0,0.3,13,4,0.0,0.0,0.0
25,5,0,0.3,15,4,0.0,0.0,0.0
25,5,0,0.3,17,4,0.0,0.0,0.0
25,5,0,0.3,19,4,0.0,0.0,0.0
25,5,0,0.35,3,4,0.92,1.9584,0.9094
25,5,0,0.35,5,4,0.936,1.7119,0.9148
25,5,0,0.35,7,4,0.0,0.0,0.0
25,5,0,0.35,9,4,0.0,0.0,0.0
25,5,0,0.35,11,4,0.0,0.0,0.0
25,5,0,0.35,13,4,0.0,0.0,0.0
25,5,0,0.35,15,4,0.0,0.0,0.0
25,5,0,0.35,17,4,0.0,0.0,0.0
25,5,0,0.35,19,4,0.0,0.0,0.0
25,5,0,0.4,3,4,0.9467,1.9752,0.948
25,5,0,0.4,5,4,0.92,1.9157,0.9068
25,5,0,0.4,7,4,0.0,0.0,0.0
25,5,0,0.4,9,4,0.0,0.0,0.0
25,5,0,0.4,11,4,0.0,0.0,0.0
25,5,0,0.4,13,4,0.0,0.0,0.0
25,5,0,0.4,15,4,0.0,0.0,0.0
25,5,0,0.4,17,4,0.0,0.0,0.0
25,5,0,0.4,19,4,0.0,0.0,0.0
25,5,0,0.45,3,4,0.88,1.9213,0.868
25,5,0,0.45,5,4,0.912,1.9309,0.8987
25,5,0,0.45,7,4,0.0,0.0,0.0
25,5,0,0.45,9,4,0.0,0.0,0.0
25,5,0,0.45,11,4,0.0,0.0,0.0
25,5,0,0.45,13,4,0.0,0.0,0.0
25,5,0,0.45,15,4,0.0,0.0,0.0
25,5,0,0.45,17,4,0.0,0.0,0.0
25,5,0,0.45,19,4,0.0,0.0,0.0
25,5,0,0.5,3,4,0.9067,1.7736,0.8769
25,5,0,0.5,5,4,0.96,1.7952,0.9535
25,5,0,0.5,7,4,0.0,0.0,0.0
25,5,0,0.5,9,4,0.0,0.0,0.0
25,5,0,0.5,11,4,0.0,0.0,0.0
25,5,0,0.5,13,4,0.0,0.0,0.0
25,5,0,0.5,15,4,0.0,0.0,0.0
25,5,0,0.5,17,4,0.0,0.0,0.0
25,5,0,0.5,19,4,0.0,0.0,0.0
25,5,0,0.55,3,4,0.8667,1.9262,0.8582
25,5,0,0.55,5,4,0.896,1.9366,0.8946
25,5,0,0.55,7,4,0.0,0.0,0.0
25,5,0,0.55,9,4,0.0,0.0,0.0
25,5,0,0.55,11,4,0.0,0.0,0.0
25,5,0,0.55,13,4,0.0,0.0,0.0
25,5,0,0.55,15,4,0.0,0.0,0.0
25,5,0,0.55,17,4,0.0,0.0,0.0
25,5,0,0.55,19,4,0.0,0.0,0.0
25,5,0,0.6,3,4,0.8933,1.9809,0.883
25,5,0,0.6,5,4,0.864,1.9874,0.8628
25,5,0,0.6,7,4,0.0,0.0,0.0
25,5,0,0.6,9,4,0.0,0.0,0.0
25,5,0,0.6,11,4,0.0,0.0,0.0
25,5,0,0.6,13,4,0.0,0.0,0.0
25,5,0,0.6,15,4,0.0,0.0,0.0
25,5,0,0.6,17,4,0.0,0.0,0.0
25,5,0,0.6,19,4,0.0,0.0,0.0
25,5,0,0.65,3,4,0.92,1.9612,0.922
25,5,0,0.65,5,4,0.92,1.8799,0.9218
25,5,0,0.65,7,4,0.0,0.0,0.0
25,5,0,0.65,9,4,0.0,0.0,0.0
25,5,0,0.65,11,4,0.0,0.0,0.0
25,5,0,0.65,13,4,0.0,0.0,0.0
25,5,0,0.65,15,4,0.0,0.0,0.0
25,5,0,0.65,17,4,0.0,0.0,0.0
25,5,0,0.65,19,4,0.0,0.0,0.0
25,5,0,0.7,3,4,0.8933,1.9484,0.8841
25,5,0,0.7,5,4,0.88,1.9073,0.8697
25,5,0,0.7,7,4,0.0,0.0,0.0
25,5,0,0.7,9,4,0.0,0.0,0.0
25,5,0,0.7,11,4,0.0,0.0,0.0
25,5,0,0.7,13,4,0.0,0.0,0.0
25,5,0,0.7,15,4,0.0,0.0,0.0
25,5,0,0.7,17,4,0.0,0.0,0.0
25,5,0,0.7,19,4,0.0,0.0,0.0
25,5,0,0.75,3,4,0.84,1.964,0.8245
25,5,0,0.75,5,4,0.928,1.8508,0.9239
25,5,0,0.75,7,4,0.0,0.0,0.0
25,5,0,0.75,9,4,0.0,0.0,0.0
25,5,0,0.75,11,4,0.0,0.0,0.0
25,5,0,0.75,13,4,0.0,0.0,0.0
25,5,0,0.75,15,4,0.0,0.0,0.0
25,5,0,0.75,17,4,0.0,0.0,0.0
25,5,0,0.75,19,4,0.0,0.0,0.0
25,5,0,0.8,3,4,0.9067,1.9987,0.9055
25,5,0,0.8,5,4,0.856,1.9623,0.856
25,5,0,0.8,7,4,0.0,0.0,0.0
25,5,0,0.8,9,4,0.0,0.0,0.0
25,5,0,0.8,11,4,0.0,0.0,0.0
25,5,0,0.8,13,4,0.0,0.0,0.0
25,5,0,0.8,15,4,0.0,0.0,0.0
25,5,0,0.8,17,4,0.0,0.0,0.0
25,5,0,0.8,19,4,0.0,0.0,0.0
25,5,0,0.0,3,4,0.9467,1.9701,0.9466
25,5,0,0.0,5,4,0.92,1.9171,0.9105
25,5,0,0.0,7,4,0.0,0.0,0.0
25,5,0,0.0,9,4,0.0,0.0,0.0
25,5,0,0.0,11,4,0.0,0.0,0.0
25,5,0,0.0,13,4,0.0,0.0,0.0
25,5,0,0.0,15,4,0.0,0.0,0.0
25,5,0,0.0,17,4,0.0,0.0,0.0
25,5,0,0.0,19,4,0.0,0.0,0.0
25,5,0,85.0,3,4,0.8533,1.9452,0.8377
25,5,0,85.0,5,4,0.96,1.971,0.9573
25,5,0,85.0,7,4,0.0,0.0,0.0
25,5,0,85.0,9,4,0.0,0.0,0.0
25,5,0,85.0,11,4,0.0,0.0,0.0
25,5,0,85.0,13,4,0.0,0.0,0.0
25,5,0,85.0,15,4,0.0,0.0,0.0
25,5,0,85.0,17,4,0.0,0.0,0.0
25,5,0,85.0,19,4,0.0,0.0,0.0
25,5,0,0.9,3,4,0.8267,1.9685,0.8278
25,5,0,0.9,5,4,0.824,1.8939,0.7901
25,5,0,0.9,7,4,0.0,0.0,0.0
25,5,0,0.9,9,4,0.0,0.0,0.0
25,5,0,0.9,11,4,0.0,0.0,0.0
25,5,0,0.9,13,4,0.0,0.0,0.0
25,5,0,0.9,15,4,0.0,0.0,0.0
25,5,0,0.9,17,4,0.0,0.0,0.0
25,5,0,0.9,19,4,0.0,0.0,0.0
25,5,0,0.95,3,4,0.92,1.8908,0.9197
25,5,0,0.95,5,4,0.768,1.9204,0.7719
25,5,0,0.95,7,4,0.0,0.0,0.0
25,5,0,0.95,9,4,0.0,0.0,0.0
