total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
1643,30,0,0.5,3,9,0.9738,3.1677,0.9737
1643,30,0,0.5,5,9,0.9693,3.1635,0.9691
1643,30,0,0.5,7,9,0.9692,3.1673,0.9692
1643,30,0,0.5,9,9,0.9742,3.1647,0.9741
1643,30,0,0.5,11,9,0.0,0.0,0.0
1643,30,0,0.5,13,9,0.0,0.0,0.0
1643,30,0,0.5,15,9,0.0,0.0,0.0
1643,30,0,0.5,17,9,0.0,0.0,0.0
1643,30,0,0.5,19,9,0.0,0.0,0.0
1643,30,0,0.55,3,9,0.9655,3.1679,0.9656
1643,30,0,0.55,5,9,0.9662,3.165,0.9662
1643,30,0,0.55,7,9,0.9718,3.1634,0.9717
1643,30,0,0.55,9,9,0.9656,3.1674,0.9655
1643,30,0,0.55,11,9,0.9624,3.1678,0.9624
1643,30,0,0.55,13,9,0.0,0.0,0.0
1643,30,0,0.55,15,9,0.0,0.0,0.0
1643,30,0,0.55,17,9,0.0,0.0,0.0
1643,30,0,0.55,19,9,0.0,0.0,0.0
1643,30,0,0.6,3,9,0.9669,3.1668,0.9668
1643,30,0,0.6,5,9,0.9674,3.1669,0.9673
1643,30,0,0.6,7,9,0.9611,3.1637,0.961
1643,30,0,0.6,9,9,0.0,0.0,0.0
1643,30,0,0.6,11,9,0.0,0.0,0.0
1643,30,0,0.6,13,9,0.0,0.0,0.0
1643,30,0,0.6,15,9,0.0,0.0,0.0
1643,30,0,0.6,17,9,0.0,0.0,0.0
1643,30,0,0.6,19,9,0.0,0.0,0.0
1643,30,0,0.65,3,9,0.9631,3.1681,0.963
1643,30,0,0.65,5,9,0.9649,3.1661,0.9647
1643,30,0,0.65,7,9,0.0,0.0,0.0
1643,30,0,0.65,9,9,0.9564,3.1624,0.9562
1643,30,0,0.65,11,9,0.0,0.0,0.0
1643,30,0,0.65,13,9,0.0,0.0,0.0
1643,30,0,0.65,15,9,0.0,0.0,0.0
1643,30,0,0.65,17,9,0.0,0.0,0.0
1643,30,0,0.65,19,9,0.0,0.0,0.0
1643,30,0,0.7,3,9,0.9552,3.1641,0.9547
1643,30,0,0.7,5,9,0.962,3.1668,0.9619
1643,30,0,0.7,7,9,0.9567,3.1686,0.9567
1643,30,0,0.7,9,9,0.9632,3.1667,0.9632
1643,30,0,0.7,11,9,0.0,0.0,0.0
1643,30,0,0.7,13,9,0.0,0.0,0.0
1643,30,0,0.7,15,9,0.0,0.0,0.0
1643,30,0,0.7,17,9,0.0,0.0,0.0
1643,30,0,0.7,19,9,0.0,0.0,0.0
1643,30,0,0.75,3,9,0.9519,3.1681,0.9518
1643,30,0,0.75,5,9,0.95,3.1667,0.9499
1643,30,0,0.75,7,9,0.9652,3.1667,0.9652
1643,30,0,0.75,9,9,0.0,0.0,0.0
1643,30,0,0.75,11,9,0.0,0.0,0.0
1643,30,0,0.75,13,9,0.0,0.0,0.0
1643,30,0,0.75,15,9,0.0,0.0,0.0
1643,30,0,0.75,17,9,0.0,0.0,0.0
1643,30,0,0.75,19,9,0.0,0.0,0.0
1643,30,0,0.8,3,9,0.9533,3.1663,0.9532
1643,30,0,0.8,5,9,0.9592,3.1676,0.9591
1643,30,0,0.8,7,9,0.9429,3.1671,0.9428
1643,30,0,0.8,9,9,0.9551,3.166,0.9551
1643,30,0,0.8,11,9,0.0,0.0,0.0
1643,30,0,0.8,13,9,0.0,0.0,0.0
1643,30,0,0.8,15,9,0.0,0.0,0.0
1643,30,0,0.8,17,9,0.0,0.0,0.0
1643,30,0,0.8,19,9,0.0,0.0,0.0
1643,30,0,0.0,3,9,0.0,0.0,0.0
1643,30,0,0.0,5,9,0.0,0.0,0.0
1643,30,0,0.0,7,9,0.0,0.0,0.0
1643,30,0,0.0,9,9,0.0,0.0,0.0
1643,30,0,0.0,11,9,0.0,0.0,0.0
1643,30,0,0.0,13,9,0.0,0.0,0.0
1643,30,0,0.0,15,9,0.0,0.0,0.0
1643,30,0,0.0,17,9,0.0,0.0,0.0
1643,30,0,0.0,19,9,0.0,0.0,0.0
1643,30,0,85.0,3,9,0.0,0.0,0.0
1643,30,0,85.0,5,9,0.0,0.0,0.0
1643,30,0,85.0,7,9,0.0,0.0,0.0
1643,30,0,85.0,9,9,0.0,0.0,0.0
1643,30,0,85.0,11,9,0.0,0.0,0.0
1643,30,0,85.0,13,9,0.0,0.0,0.0
1643,30,0,85.0,15,9,0.0,0.0,0.0
1643,30,0,85.0,17,9,0.0,0.0,0.0
1643,30,0,85.0,19,9,0.0,0.0,0.0
1643,30,0,0.9,3,9,0.9499,3.1666,0.9497
1643,30,0,0.9,5,9,0.9467,3.1673,0.9466
1643,30,0,0.9,7,9,0.957,3.1676,0.957
1643,30,0,0.9,9,9,0.936,3.1662,0.9359
1643,30,0,0.9,11,9,0.0,0.0,0.0
1643,30,0,0.9,13,9,0.0,0.0,0.0
1643,30,0,0.9,15,9,0.0,0.0,0.0
1643,30,0,0.9,17,9,0.0,0.0,0.0
1643,30,0,0.9,19,9,0.0,0.0,0.0
1643,30,0,0.95,3,9,0.9438,3.1671,0.9436
1643,30,0,0.95,5,9,0.9534,3.164,0.9533
1643,30,0,0.95,7,9,0.9511,3.1652,0.9511
1643,30,0,0.95,9,9,0.0,0.0,0.0
1643,30,0,0.95,11,9,0.0,0.0,0.0
1643,30,0,0.95,13,9,0.0,0.0,0.0
1643,30,0,0.95,15,9,0.0,0.0,0.0
1643,30,0,0.95,17,9,0.0,0.0,0.0
1643,30,0,0.95,19,9,0.0,0.0,0.0
1643,40,0,0.1,3,9,0.9905,3.1667,0.9903
1643,40,0,0.1,5,9,0.9894,3.1681,0.9893
1643,40,0,0.1,7,9,0.9917,3.1649,0.9916
1643,40,0,0.1,9,9,0.9911,3.1675,0.991
1643,40,0,0.1,11,9,0.9921,3.1675,0.9921
1643,40,0,0.1,13,9,0.9926,3.1655,0.9927
1643,40,0,0.1,15,9,0.0,0.0,0.0
1643,40,0,0.1,17,9,0.9912,3.1624,0.9912
1643,40,0,0.1,19,9,0.0,0.0,0.0
1643,40,0,0.15,3,9,0.9901,3.1653,0.99
1643,40,0,0.15,5,9,0.9906,3.1664,0.9906
1643,40,0,0.15,7,9,0.9859,3.1675,0.9859
1643,40,0,0.15,9,9,0.9923,3.165,0.9923
1643,40,0,0.15,11,9,0.0,0.0,0.0
1643,40,0,0.15,13,9,0.0,0.0,0.0
1643,40,0,0.15,15,9,0.0,0.0,0.0
1643,40,0,0.15,17,9,0.0,0.0,0.0
1643,40,0,0.15,19,9,0.0,0.0,0.0
1643,40,0,0.2,3,9,0.9872,3.1675,0.9873
1643,40,0,0.2,5,9,0.9887,3.1676,0.9887
1643,40,0,0.2,7,9,0.9836,3.165,0.9834
1643,40,0,0.2,9,9,0.0,0.0,0.0
1643,40,0,0.2,11,9,0.9842,3.1661,0.9841
1643,40,0,0.2,13,9,0.0,0.0,0.0
1643,40,0,0.2,15,9,0.0,0.0,0.0
1643,40,0,0.2,17,9,0.0,0.0,0.0
1643,40,0,0.2,19,9,0.0,0.0,0.0
1643,40,0,0.25,3,9,0.985,3.1649,0.9849
1643,40,0,0.25,5,9,0.9821,3.1656,0.9821
1643,40,0,0.25,7,9,0.9847,3.1681,0.9847
1643,40,0,0.25,9,9,0.9811,3.1687,0.9811
1643,40,0,0.25,11,9,0.9851,3.1668,0.9851
1643,40,0,0.25,13,9,0.9821,3.1674,0.982
1643,40,0,0.25,15,9,0.9867,3.1642,0.9866
1643,40,0,0.25,17,9,0.0,0.0,0.0
1643,40,0,0.25,19,9,0.0,0.0,0.0
1643,40,0,0.3,3,9,0.9828,3.1668,0.9827
1643,40,0,0.3,5,9,0.9816,3.1676,0.9816
1643,40,0,0.3,7,9,0.9805,3.1651,0.9804
1643,40,0,0.3,9,9,0.9803,3.162,0.9803
1643,40,0,0.3,11,9,0.9799,3.1651,0.9799
1643,40,0,0.3,13,9,0.0,0.0,0.0
1643,40,0,0.3,15,9,0.0,0.0,0.0
1643,40,0,0.3,17,9,0.0,0.0,0.0
1643,40,0,0.3,19,9,0.0,0.0,0.0
1643,40,0,0.35,3,9,0.9765,3.1673,0.9765
1643,40,0,0.35,5,9,0.9808,3.1685,0.9807
1643,40,0,0.35,7,9,0.9795,3.1677,0.9795
1643,40,0,0.35,9,9,0.9801,3.1666,0.9801
1643,40,0,0.35,11,9,0.9776,3.167,0.9776
1643,40,0,0.35,13,9,0.0,0.0,0.0
1643,40,0,0.35,15,9,0.0,0.0,0.0
1643,40,0,0.35,17,9,0.0,0.0,0.0
1643,40,0,0.35,19,9,0.0,0.0,0.0
1643,40,0,0.4,3,9,0.9755,3.1672,0.9753
1643,40,0,0.4,5,9,0.9786,3.1695,0.9786
1643,40,0,0.4,7,9,0.9748,3.165,0.9747
1643,40,0,0.4,9,9,0.9742,3.1664,0.9741
1643,40,0,0.4,11,9,0.0,0.0,0.0
1643,40,0,0.4,13,9,0.9736,3.1683,0.9737
1643,40,0,0.4,15,9,0.0,0.0,0.0
1643,40,0,0.4,17,9,0.0,0.0,0.0
1643,40,0,0.4,19,9,0.0,0.0,0.0
1643,40,0,0.45,3,9,0.9781,3.1668,0.978
1643,40,0,0.45,5,9,0.9731,3.1687,0.9731
1643,40,0,0.45,7,9,0.975,3.1631,0.975
1643,40,0,0.45,9,9,0.964,3.1671,0.964
1643,40,0,0.45,11,9,0.9728,3.1675,0.9726
1643,40,0,0.45,13,9,0.9704,3.1652,0.9703
1643,40,0,0.45,15,9,0.0,0.0,0.0
1643,40,0,0.45,17,9,0.0,0.0,0.0
1643,40,0,0.45,19,9,0.0,0.0,0.0
1643,40,0,0.5,3,9,0.9728,3.1686,0.9727
1643,40,0,0.5,5,9,0.9701,3.1667,0.9699
1643,40,0,0.5,7,9,0.9681,3.1672,0.9681
1643,40,0,0.5,9,9,0.9673,3.167,0.9672
1643,40,0,0.5,11,9,0.9677,3.1686,0.9677
1643,40,0,0.5,13,9,0.0,0.0,0.0
1643,40,0,0.5,15,9,0.0,0.0,0.0
1643,40,0,0.5,17,9,0.0,0.0,0.0
1643,40,0,0.5,19,9,0.0,0.0,0.0
1643,40,0,0.55,3,9,0.9692,3.1686,0.9693
1643,40,0,0.55,5,9,0.9673,3.1668,0.9673
1643,40,0,0.55,7,9,0.9699,3.1657,0.9698
1643,40,0,0.55,9,9,0.9718,3.166,0.9719
1643,40,0,0.55,11,9,0.0,0.0,0.0
1643,40,0,0.55,13,9,0.9712,3.1635,0.971
1643,40,0,0.55,15,9,0.0,0.0,0.0
1643,40,0,0.55,17,9,0.0,0.0,0.0
1643,40,0,0.55,19,9,0.0,0.0,0.0
1643,40,0,0.6,3,9,0.9568,3.1664,0.9568
1643,40,0,0.6,5,9,0.9628,3.1654,0.9628
1643,40,0,0.6,7,9,0.953,3.168,0.953
1643,40,0,0.6,9,9,0.9597,3.1689,0.9596
1643,40,0,0.6,11,9,0.9566,3.1642,0.9565
1643,40,0,0.6,13,9,0.0,0.0,0.0
1643,40,0,0.6,15,9,0.0,0.0,0.0
1643,40,0,0.6,17,9,0.0,0.0,0.0
1643,40,0,0.6,19,9,0.0,0.0,0.0
1643,40,0,0.65,3,9,0.9641,3.1675,0.964
1643,40,0,0.65,5,9,0.9656,3.1685,0.9654
1643,40,0,0.65,7,9,0.9634,3.1672,0.9633
1643,40,0,0.65,9,9,0.9562,3.1665,0.956
1643,40,0,0.65,11,9,0.0,0.0,0.0
1643,40,0,0.65,13,9,0.0,0.0,0.0
1643,40,0,0.65,15,9,0.0,0.0,0.0
1643,40,0,0.65,17,9,0.0,0.0,0.0
1643,40,0,0.65,19,9,0.0,0.0,0.0
1643,40,0,0.7,3,9,0.9556,3.1651,0.9552
1643,40,0,0.7,5,9,0.9565,3.1664,0.9564
1643,40,0,0.7,7,9,0.9566,3.1688,0.9565
1643,40,0,0.7,9,9,0.9615,3.1652,0.9613
1643,40,0,0.7,11,9,0.9518,3.1678,0.9517
1643,40,0,0.7,13,9,0.0,0.0,0.0
1643,40,0,0.7,15,9,0.0,0.0,0.0
1643,40,0,0.7,17,9,0.0,0.0,0.0
1643,40,0,0.7,19,9,0.0,0.0,0.0
1643,40,0,0.75,3,9,0.9606,3.1665,0.9607
1643,40,0,0.75,5,9,0.9552,3.169,0.9552
1643,40,0,0.75,7,9,0.9572,3.1672,0.9571
1643,40,0,0.75,9,9,0.9554,3.1692,0.9554
1643,40,0,0.75,11,9,0.964,3.1691,0.964
1643,40,0,0.75,13,9,0.9561,3.1657,0.956
1643,40,0,0.75,15,9,0.9444,3.1639,0.9442
1643,40,0,0.75,17,9,0.0,0.0,0.0
1643,40,0,0.75,19,9,0.0,0.0,0.0
1643,40,0,0.8,3,9,0.9566,3.1681,0.9565
1643,40,0,0.8,5,9,0.9533,3.1688,0.9533
1643,40,0,0.8,7,9,0.9554,3.1645,0.9553
1643,40,0,0.8,9,9,0.0,0.0,0.0
1643,40,0,0.8,11,9,0.9516,3.1647,0.9515
1643,40,0,0.8,13,9,0.9523,3.1666,0.9522
1643,40,0,0.8,15,9,0.0,0.0,0.0
1643,40,0,0.8,17,9,0.0,0.0,0.0
1643,40,0,0.8,19,9,0.0,0.0,0.0
1643,40,0,0.0,3,9,0.0,0.0,0.0
1643,40,0,0.0,5,9,0.0,0.0,0.0
1643,40,0,0.0,7,9,0.0,0.0,0.0
1643,40,0,0.0,9,9,0.0,0.0,0.0
1643,40,0,0.0,11,9,0.0,0.0,0.0
1643,40,0,0.0,13,9,0.0,0.0,0.0
1643,40,0,0.0,15,9,0.0,0.0,0.0
1643,40,0,0.0,17,9,0.0,0.0,0.0
1643,40,0,0.0,19,9,0.0,0.0,0.0
1643,40,0,85.0,3,9,0.0,0.0,0.0
1643,40,0,85.0,5,9,0.0,0.0,0.0
1643,40,0,85.0,7,9,0.0,0.0,0.0
1643,40,0,85.0,9,9,0.0,0.0,0.0
1643,40,0,85.0,11,9,0.0,0.0,0.0
1643,40,0,85.0,13,9,0.0,0.0,0.0
1643,40,0,85.0,15,9,0.0,0.0,0.0
1643,40,0,85.0,17,9,0.0,0.0,0.0
1643,40,0,85.0,19,9,0.0,0.0,0.0
1643,40,0,0.9,3,9,0.9574,3.1638,0.9573
1643,40,0,0.9,5,9,0.94,3.1638,0.9395
1643,40,0,0.9,7,9,0.9415,3.1652,0.9412
1643,40,0,0.9,9,9,0.941,3.1668,0.9408
1643,40,0,0.9,11,9,0.0,0.0,0.0
1643,40,0,0.9,13,9,0.0,0.0,0.0
1643,40,0,0.9,15,9,0.0,0.0,0.0
1643,40,0,0.9,17,9,0.0,0.0,0.0
1643,40,0,0.9,19,9,0.0,0.0,0.0
1643,40,0,0.95,3,9,0.9408,3.1663,0.9408
1643,40,0,0.95,5,9,0.9458,3.1666,0.9458
1643,40,0,0.95,7,9,0.9377,3.1692,0.9377
1643,40,0,0.95,9,9,0.9518,3.1652,0.9516
1643,40,0,0.95,11,9,0.0,0.0,0.0
1643,40,0,0.95,13,9,0.9498,3.1671,0.9496
1643,40,0,0.95,15,9,0.9512,3.1646,0.9511
1643,40,0,0.95,17,9,0.0,0.0,0.0
1643,40,0,0.95,19,9,0.0,0.0,0.0
1643,50,0,0.1,3,9,0.9901,3.1657,0.9899
1643,50,0,0.1,5,9,0.9905,3.162,0.9905
1643,50,0,0.1,7,9,0.9918,3.1687,0.9918
1643,50,0,0.1,9,9,0.9911,3.166,0.991
1643,50,0,0.1,11,9,0.9893,3.1676,0.9893
1643,50,0,0.1,13,9,0.9923,3.1684,0.9923
1643,50,0,0.1,15,9,0.0,0.0,0.0
1643,50,0,0.1,17,9,0.0,0.0,0.0
1643,50,0,0.1,19,9,0.0,0.0,0.0
1643,50,0,0.15,3,9,0.9901,3.1654,0.9899
1643,50,0,0.15,5,9,0.9864,3.1651,0.9864
1643,50,0,0.15,7,9,0.9899,3.1677,0.9899
1643,50,0,0.15,9,9,0.9906,3.1649,0.9907
1643,50,0,0.15,11,9,0.9906,3.1679,0.9906
1643,50,0,0.15,13,9,0.991,3.1685,0.991
1643,50,0,0.15,15,9,0.989,3.169,0.989
1643,50,0,0.15,17,9,0.0,0.0,0.0
1643,50,0,0.15,19,9,0.0,0.0,0.0
1643,50,0,0.2,3,9,0.9876,3.1667,0.9876
1643,50,0,0.2,5,9,0.9862,3.1667,0.9862
1643,50,0,0.2,7,9,0.988,3.1661,0.988
1643,50,0,0.2,9,9,0.9842,3.1672,0.9841
1643,50,0,0.2,11,9,0.0,0.0,0.0
1643,50,0,0.2,13,9,0.9866,3.1683,0.9865
1643,50,0,0.2,15,9,0.9886,3.1671,0.9887
1643,50,0,0.2,17,9,0.0,0.0,0.0
1643,50,0,0.2,19,9,0.0,0.0,0.0
1643,50,0,0.25,3,9,0.9809,3.1676,0.9809
1643,50,0,0.25,5,9,0.9814,3.1668,0.9813
1643,50,0,0.25,7,9,0.9878,3.1669,0.9877
1643,50,0,0.25,9,9,0.9825,3.1668,0.9824
1643,50,0,0.25,11,9,0.9849,3.1669,0.9848
1643,50,0,0.25,13,9,0.9818,3.1677,0.9818
1643,50,0,0.25,15,9,0.9858,3.1667,0.9857
1643,50,0,0.25,17,9,0.0,0.0,0.0
1643,50,0,0.25,19,9,0.0,0.0,0.0
1643,50,0,0.3,3,9,0.9862,3.1658,0.9862
1643,50,0,0.3,5,9,0.9772,3.1654,0.9771
1643,50,0,0.3,7,9,0.9807,3.1654,0.9806
1643,50,0,0.3,9,9,0.9823,3.1664,0.9822
1643,50,0,0.3,11,9,0.9764,3.1684,0.9763
1643,50,0,0.3,13,9,0.9807,3.1682,0.9807
1643,50,0,0.3,15,9,0.9824,3.1661,0.9823
1643,50,0,0.3,17,9,0.0,0.0,0.0
1643,50,0,0.3,19,9,0.0,0.0,0.0
1643,50,0,0.35,3,9,0.9761,3.1649,0.9759
1643,50,0,0.35,5,9,0.9783,3.1681,0.9783
1643,50,0,0.35,7,9,0.977,3.1687,0.9769
1643,50,0,0.35,9,9,0.9787,3.169,0.9787
1643,50,0,0.35,11,9,0.9791,3.1674,0.9791
1643,50,0,0.35,13,9,0.9757,3.1688,0.9757
1643,50,0,0.35,15,9,0.0,0.0,0.0
1643,50,0,0.35,17,9,0.0,0.0,0.0
1643,50,0,0.35,19,9,0.0,0.0,0.0
1643,50,0,0.4,3,9,0.9752,3.163,0.9749
1643,50,0,0.4,5,9,0.9729,3.1682,0.9728
1643,50,0,0.4,7,9,0.9727,3.1681,0.9727
1643,50,0,0.4,9,9,0.9759,3.1656,0.9758
1643,50,0,0.4,11,9,0.9773,3.1669,0.9772
1643,50,0,0.4,13,9,0.9759,3.1647,0.9756
1643,50,0,0.4,15,9,0.0,0.0,0.0
1643,50,0,0.4,17,9,0.0,0.0,0.0
1643,50,0,0.4,19,9,0.0,0.0,0.0
1643,50,0,0.45,3,9,0.9704,3.1652,0.9702
1643,50,0,0.45,5,9,0.9733,3.1667,0.9734
1643,50,0,0.45,7,9,0.965,3.1653,0.965
1643,50,0,0.45,9,9,0.9677,3.1669,0.9676
1643,50,0,0.45,11,9,0.0,0.0,0.0
1643,50,0,0.45,13,9,0.0,0.0,0.0
1643,50,0,0.45,15,9,0.0,0.0,0.0
1643,50,0,0.45,17,9,0.0,0.0,0.0
1643,50,0,0.45,19,9,0.0,0.0,0.0
1643,50,0,0.5,3,9,0.9692,3.1685,0.9691
1643,50,0,0.5,5,9,0.973,3.1646,0.9729
1643,50,0,0.5,7,9,0.9674,3.1652,0.9674
1643,50,0,0.5,9,9,0.9722,3.1662,0.9721
1643,50,0,0.5,11,9,0.9643,3.1665,0.9642
1643,50,0,0.5,13,9,0.9739,3.1664,0.9739
1643,50,0,0.5,15,9,0.0,0.0,0.0
1643,50,0,0.5,17,9,0.0,0.0,0.0
1643,50,0,0.5,19,9,0.0,0.0,0.0
1643,50,0,0.55,3,9,0.9645,3.1663,0.9643
1643,50,0,0.55,5,9,0.9658,3.1647,0.9656
1643,50,0,0.55,7,9,0.963,3.1652,0.9628
1643,50,0,0.55,9,9,0.9679,3.165,0.9677
1643,50,0,0.55,11,9,0.9632,3.1643,0.9631
1643,50,0,0.55,13,9,0.9678,3.1668,0.9678
1643,50,0,0.55,15,9,0.0,0.0,0.0
1643,50,0,0.55,17,9,0.0,0.0,0.0
1643,50,0,0.55,19,9,0.0,0.0,0.0
1643,50,0,0.6,3,9,0.9663,3.1667,0.9662
1643,50,0,0.6,5,9,0.9547,3.1653,0.9545
1643,50,0,0.6,7,9,0.9631,3.1684,0.9631
1643,50,0,0.6,9,9,0.9592,3.1678,0.9591
1643,50,0,0.6,11,9,0.9598,3.1665,0.9596
1643,50,0,0.6,13,9,0.9668,3.1678,0.9667
1643,50,0,0.6,15,9,0.0,0.0,0.0
1643,50,0,0.6,17,9,0.0,0.0,0.0
1643,50,0,0.6,19,9,0.0,0.0,0.0
1643,50,0,0.65,3,9,0.9584,3.1661,0.9584
1643,50,0,0.65,5,9,0.9662,3.1663,0.9659
1643,50,0,0.65,7,9,0.9607,3.1666,0.9606
1643,50,0,0.65,9,9,0.9663,3.1672,0.9661
1643,50,0,0.65,11,9,0.9545,3.166,0.9543
1643,50,0,0.65,13,9,0.9686,3.1666,0.9685
1643,50,0,0.65,15,9,0.0,0.0,0.0
1643,50,0,0.65,17,9,0.0,0.0,0.0
1643,50,0,0.65,19,9,0.0,0.0,0.0
1643,50,0,0.7,3,9,0.9643,3.1653,0.9642
1643,50,0,0.7,5,9,0.9534,3.166,0.9532
1643,50,0,0.7,7,9,0.9567,3.1687,0.9566
1643,50,0,0.7,9,9,0.9665,3.1654,0.9664
1643,50,0,0.7,11,9,0.9588,3.1674,0.9589
1643,50,0,0.7,13,9,0.9583,3.1682,0.9583
1643,50,0,0.7,15,9,0.9579,3.1682,0.9578
1643,50,0,0.7,17,9,0.9546,3.1664,0.9544
1643,50,0,0.7,19,9,0.0,0.0,0.0
1643,50,0,0.75,3,9,0.9592,3.1635,0.9589
1643,50,0,0.75,5,9,0.9446,3.1677,0.9445
1643,50,0,0.75,7,9,0.9476,3.1657,0.9473
1643,50,0,0.75,9,9,0.9596,3.1685,0.9596
1643,50,0,0.75,11,9,0.9582,3.1672,0.958
1643,50,0,0.75,13,9,0.9602,3.1689,0.9601
1643,50,0,0.75,15,9,0.0,0.0,0.0
1643,50,0,0.75,17,9,0.0,0.0,0.0
1643,50,0,0.75,19,9,0.0,0.0,0.0
1643,50,0,0.8,3,9,0.9531,3.1657,0.9528
1643,50,0,0.8,5,9,0.9545,3.1679,0.9545
1643,50,0,0.8,7,9,0.9488,3.1677,0.9486
1643,50,0,0.8,9,9,0.9421,3.1603,0.9415
1643,50,0,0.8,11,9,0.9511,3.1654,0.951
1643,50,0,0.8,13,9,0.9472,3.1665,0.947
1643,50,0,0.8,15,9,0.0,0.0,0.0
1643,50,0,0.8,17,9,0.0,0.0,0.0
1643,50,0,0.8,19,9,0.0,0.0,0.0
1643,50,0,0.0,3,9,0.0,0.0,0.0
1643,50,0,0.0,5,9,0.0,0.0,0.0
1643,50,0,0.0,7,9,0.0,0.0,0.0
1643,50,0,0.0,9,9,0.0,0.0,0.0
1643,50,0,0.0,11,9,0.0,0.0,0.0
1643,50,0,0.0,13,9,0.0,0.0,0.0
1643,50,0,0.0,15,9,0.0,0.0,0.0
1643,50,0,0.0,17,9,0.0,0.0,0.0
1643,50,0,0.0,19,9,0.0,0.0,0.0
1643,50,0,85.0,3,9,0.0,0.0,0.0
1643,50,0,85.0,5,9,0.0,0.0,0.0
1643,50,0,85.0,7,9,0.0,0.0,0.0
