total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
60,30,0.2,0.2,3,3,0.9444,1.5818,0.9451
60,30,0.2,0.2,3,5,0.9778,2.2371,0.9777
60,30,0.2,0.2,3,7,0.9556,2.6881,0.955
60,30,0.2,0.2,5,3,0.95,1.582,0.9495
60,30,0.2,0.2,5,5,0.9467,2.071,0.9324
60,30,0.2,0.2,5,7,0.9567,2.7903,0.956
60,30,0.2,0.2,7,3,0.9476,1.5375,0.9473
60,30,0.2,0.2,7,5,0.9571,2.2717,0.9586
60,30,0.2,0.2,7,7,0.9762,2.6879,0.9694
60,30,0.2,0.2,9,3,0.9556,1.5815,0.9559
60,30,0.2,0.2,9,5,0.963,2.2286,0.9581
60,30,0.2,0.2,9,7,0.9741,2.7342,0.9716
60,30,0.2,0.2,11,3,0.953,1.5764,0.9532
60,30,0.2,0.2,11,5,0.9727,2.2813,0.9743
60,30,0.2,0.2,11,7,0.9727,2.7406,0.9723
60,30,0.2,0.4,3,3,0.9889,1.5156,0.989
60,30,0.2,0.4,3,5,0.9833,2.2859,0.9845
60,30,0.2,0.4,3,7,0.9389,2.7503,0.9256
60,30,0.2,0.4,5,3,0.9667,1.5847,0.9664
60,30,0.2,0.4,5,5,0.9433,2.2928,0.9444
60,30,0.2,0.4,5,7,0.97,2.7865,0.9703
60,30,0.2,0.4,7,3,0.9429,1.5719,0.9408
60,30,0.2,0.4,7,5,0.981,2.3038,0.9816
60,30,0.2,0.4,7,7,0.9786,2.7283,0.9763
60,30,0.2,0.4,9,3,0.95,1.5779,0.9489
60,30,0.2,0.4,9,5,0.9796,2.2944,0.9773
60,30,0.2,0.4,9,7,0.9796,2.7429,0.9785
60,30,0.2,0.4,11,3,0.9485,1.5061,0.9437
60,30,0.2,0.4,11,5,0.9652,2.2534,0.9626
60,30,0.2,0.4,11,7,0.9667,2.7287,0.9645
60,30,0.2,0.6,3,3,0.9833,1.5811,0.9834
60,30,0.2,0.6,3,5,0.9611,2.2997,0.9598
60,30,0.2,0.6,3,7,0.9667,2.6816,0.9646
60,30,0.2,0.6,5,3,0.9633,1.5703,0.9627
60,30,0.2,0.6,5,5,0.9433,2.2921,0.9414
60,30,0.2,0.6,5,7,0.9567,2.7359,0.9526
60,30,0.2,0.6,7,3,0.9452,1.5848,0.9451
60,30,0.2,0.6,7,5,0.9619,2.2688,0.9638
60,30,0.2,0.6,7,7,0.9619,2.7224,0.958
60,30,0.2,0.6,9,3,0.9352,1.5445,0.9344
60,30,0.2,0.6,9,5,0.9463,2.3146,0.9445
60,30,0.2,0.6,9,7,0.9537,2.7434,0.9491
60,30,0.2,0.6,11,3,0.95,1.5704,0.9495
60,30,0.2,0.6,11,5,0.9682,2.3064,0.9671
60,30,0.2,0.6,11,7,0.9758,2.6839,0.967
60,30,0.2,0.8,3,3,0.95,1.5709,0.9498
60,30,0.2,0.8,3,5,0.95,2.2709,0.9463
60,30,0.2,0.8,3,7,0.9556,2.7534,0.9538
60,30,0.2,0.8,5,3,0.95,1.5487,0.9473
60,30,0.2,0.8,5,5,0.9467,2.2785,0.944
60,30,0.2,0.8,5,7,0.96,2.7229,0.9511
60,30,0.2,0.8,7,3,0.9452,1.5256,0.9431
60,30,0.2,0.8,7,5,0.969,2.3007,0.9682
60,30,0.2,0.8,7,7,0.9881,2.7101,0.9874
60,30,0.2,0.8,9,3,0.9648,1.5589,0.9625
60,30,0.2,0.8,9,5,0.9444,2.2835,0.9416
60,30,0.2,0.8,9,7,0.9722,2.7215,0.9659
60,30,0.2,0.8,11,3,0.9576,1.5768,0.9572
60,30,0.2,0.8,11,5,0.9545,2.247,0.9472
60,30,0.2,0.8,11,7,0.9652,2.704,0.9618
60,30,0.4,0.2,3,3,0.9389,1.5717,0.9361
60,30,0.4,0.2,3,5,0.9778,2.3019,0.9764
60,30,0.4,0.2,3,7,0.9667,2.7425,0.966
60,30,0.4,0.2,5,3,0.9333,1.578,0.9327
60,30,0.4,0.2,5,5,0.95,2.3146,0.9495
60,30,0.4,0.2,5,7,0.94,2.6343,0.9324
60,30,0.4,0.2,7,3,0.9214,1.4854,0.9155
60,30,0.4,0.2,7,5,0.9429,2.2536,0.9435
60,30,0.4,0.2,7,7,0.9214,2.7875,0.9193
60,30,0.4,0.2,9,3,0.9093,1.5659,0.908
60,30,0.4,0.2,9,5,0.9389,2.2602,0.9336
60,30,0.4,0.2,9,7,0.95,2.7355,0.946
60,30,0.4,0.2,11,3,0.9455,1.5611,0.9439
60,30,0.4,0.2,11,5,0.9455,2.2617,0.9432
60,30,0.4,0.2,11,7,0.9576,2.7816,0.957
60,30,0.4,0.4,3,3,0.9444,1.5468,0.9461
60,30,0.4,0.4,3,5,0.9556,2.1998,0.9536
60,30,0.4,0.4,3,7,0.9722,2.7535,0.971
60,30,0.4,0.4,5,3,0.9433,1.5442,0.94
60,30,0.4,0.4,5,5,0.9567,2.287,0.9524
60,30,0.4,0.4,5,7,0.9633,2.7767,0.9639
60,30,0.4,0.4,7,3,0.9429,1.5769,0.9426
60,30,0.4,0.4,7,5,0.9,2.2494,0.8965
60,30,0.4,0.4,7,7,0.9714,2.7223,0.9639
60,30,0.4,0.4,9,3,0.95,1.5767,0.9489
60,30,0.4,0.4,9,5,0.9481,2.1477,0.9326
60,30,0.4,0.4,9,7,0.95,2.777,0.946
60,30,0.4,0.4,11,3,0.9379,1.5375,0.9315
60,30,0.4,0.4,11,5,0.9576,2.2839,0.9561
60,30,0.4,0.4,11,7,0.953,2.6721,0.9484
60,30,0.4,0.6,3,3,0.9278,1.5707,0.9284
60,30,0.4,0.6,3,5,0.9222,2.2943,0.9217
60,30,0.4,0.6,3,7,0.9389,2.8068,0.9399
60,30,0.4,0.6,5,3,0.91,1.565,0.9078
60,30,0.4,0.6,5,5,0.94,2.1821,0.9231
60,30,0.4,0.6,5,7,0.9567,2.7568,0.9543
60,30,0.4,0.6,7,3,0.9119,1.5708,0.9105
