,0,1,2,3,4,5,6,7
1756,60,40,0.6,3,0.3,0.3,0.8865079365079366,0.28
1757,60,40,0.6,3,0.3,0.5,0.8629059829059826,0.3166666666666667
1758,60,40,0.6,3,0.3,0.7,0.8901262626262627,0.2966666666666667
1759,60,40,0.6,3,0.3,0.9,0.8478243978243978,0.3433333333333334
1760,60,40,0.6,3,0.5,0.1,0.8901010101010101,0.30333333333333334
1761,60,40,0.6,3,0.5,0.3,0.8125252525252525,0.2866666666666666
1762,60,40,0.6,3,0.5,0.5,0.8692598251421779,0.2866666666666667
1763,60,40,0.6,3,0.5,0.7,0.8575239575239575,0.28666666666666674
1764,60,40,0.6,3,0.5,0.9,0.8231601731601732,0.25999999999999995
1765,60,40,0.6,3,0.7,0.1,0.8242592592592592,0.27999999999999997
1766,60,40,0.6,3,0.7,0.3,0.8435470085470085,0.29333333333333333
1767,60,40,0.6,3,0.7,0.5,0.8038239538239538,0.2899999999999999
1768,60,40,0.6,3,0.7,0.7,0.85,0.2966666666666667
1769,60,40,0.6,3,0.7,0.9,0.8142063492063493,0.2733333333333333
1770,60,40,0.6,3,0.9,0.1,,
1771,60,40,0.6,3,0.9,0.3,0.8111904761904762,0.27999999999999997
1772,60,40,0.6,3,0.9,0.5,0.8100267379679144,0.29333333333333333
1773,60,40,0.6,3,0.9,0.7,0.8023809523809522,0.25
1774,60,40,0.6,3,0.9,0.9,0.7976046176046175,0.2766666666666666
1775,60,40,0.6,5,0.1,0.1,,
1776,60,40,0.6,5,0.1,0.3,0.8673712121212122,0.3666666666666667
1777,60,40,0.6,5,0.1,0.5,0.9005407925407927,0.33999999999999997
1778,60,40,0.6,5,0.1,0.7,0.8607179487179486,0.37666666666666665
1779,60,40,0.6,5,0.1,0.9,0.89,0.3266666666666666
1780,60,40,0.6,5,0.3,0.1,0.8870855614973262,0.2833333333333333
1781,60,40,0.6,5,0.3,0.3,0.8936043956043956,0.36666666666666664
1782,60,40,0.6,5,0.3,0.5,0.8229220779220778,0.32333333333333336
1783,60,40,0.6,5,0.3,0.7,0.8669743589743589,0.30666666666666664
1784,60,40,0.6,5,0.3,0.9,,
1785,60,40,0.6,5,0.5,0.1,0.86414652014652,0.29333333333333333
1786,60,40,0.6,5,0.5,0.3,,
1787,60,40,0.6,5,0.5,0.5,0.8367179487179488,0.27999999999999997
1788,60,40,0.6,5,0.5,0.7,0.8492673992673992,0.29999999999999993
1789,60,40,0.6,5,0.5,0.9,0.8212885154061624,0.2966666666666667
1790,60,40,0.6,5,0.7,0.1,0.771054945054945,0.27666666666666667
1791,60,40,0.6,5,0.7,0.3,0.7993535353535351,0.29333333333333333
1792,60,40,0.6,5,0.7,0.5,0.7909803921568628,0.26333333333333336
1793,60,40,0.6,5,0.7,0.7,0.7706666666666667,0.29666666666666663
1794,60,40,0.6,5,0.7,0.9,0.764,0.27666666666666667
1795,60,40,0.6,5,0.9,0.1,,
1796,60,40,0.6,5,0.9,0.3,0.8044761904761906,0.2833333333333333
1797,60,40,0.6,5,0.9,0.5,0.7695128205128206,0.2899999999999999
1798,60,40,0.6,5,0.9,0.7,0.7347202797202796,0.24333333333333335
1799,60,40,0.6,5,0.9,0.9,0.771064935064935,0.2166666666666667
1800,60,40,0.6,7,0.1,0.1,,
1801,60,40,0.6,7,0.1,0.3,0.8816183816183816,0.3666666666666667
1802,60,40,0.6,7,0.1,0.5,,
1803,60,40,0.6,7,0.1,0.7,0.8895604395604396,0.31
1804,60,40,0.6,7,0.1,0.9,,
1805,60,40,0.6,7,0.3,0.1,,
1806,60,40,0.6,7,0.3,0.3,0.8422482279625136,0.24
1807,60,40,0.6,7,0.3,0.5,0.8253781512605041,0.27999999999999997
1808,60,40,0.6,7,0.3,0.7,0.8419501133786849,0.30999999999999994
1809,60,40,0.6,7,0.3,0.9,0.8744094001236856,0.3266666666666666
1810,60,40,0.6,7,0.5,0.1,0.8630036630036628,0.31333333333333335
1811,60,40,0.6,7,0.5,0.3,,
1812,60,40,0.6,7,0.5,0.5,,
1813,60,40,0.6,7,0.5,0.7,,
1814,60,40,0.6,7,0.5,0.9,,
1815,60,40,0.6,7,0.7,0.1,0.8183333333333334,0.24333333333333335
1816,60,40,0.6,7,0.7,0.3,0.8144230769230768,0.26
1817,60,40,0.6,7,0.7,0.5,0.7503968253968253,0.32666666666666666
1818,60,40,0.6,7,0.7,0.7,,
1819,60,40,0.6,7,0.7,0.9,,
1820,60,40,0.6,7,0.9,0.1,,
1821,60,40,0.6,7,0.9,0.3,,
1822,60,40,0.6,7,0.9,0.5,,
1823,60,40,0.6,7,0.9,0.7,0.7294688644688645,0.2866666666666667
1824,60,40,0.6,7,0.9,0.9,0.7249783549783549,0.2066666666666667
1825,60,40,0.6,9,0.1,0.1,,
1826,60,40,0.6,9,0.1,0.3,,
1827,60,40,0.6,9,0.1,0.5,,
1828,60,40,0.6,9,0.1,0.7,,
1829,60,40,0.6,9,0.1,0.9,,
1830,60,40,0.6,9,0.3,0.1,,
1831,60,40,0.6,9,0.3,0.3,,
1832,60,40,0.6,9,0.3,0.5,,
1833,60,40,0.6,9,0.3,0.7,,
1834,60,40,0.6,9,0.3,0.9,,
1835,60,40,0.6,9,0.5,0.1,,
1836,60,40,0.6,9,0.5,0.3,,
1837,60,40,0.6,9,0.5,0.5,,
1838,60,40,0.6,9,0.5,0.7,,
1839,60,40,0.6,9,0.5,0.9,,
1840,60,40,0.6,9,0.7,0.1,,
1841,60,40,0.6,9,0.7,0.3,,
1842,60,40,0.6,9,0.7,0.5,,
1843,60,40,0.6,9,0.7,0.7,,
1844,60,40,0.6,9,0.7,0.9,,
1845,60,40,0.6,9,0.9,0.1,,
1846,60,40,0.6,9,0.9,0.3,,
1847,60,40,0.6,9,0.9,0.5,,
1848,60,40,0.6,9,0.9,0.7,,
1849,60,40,0.6,9,0.9,0.9,,
1850,60,40,0.6,11,0.1,0.1,,
1851,60,40,0.6,11,0.1,0.3,,
1852,60,40,0.6,11,0.1,0.5,,
1853,60,40,0.6,11,0.1,0.7,,
1854,60,40,0.6,11,0.1,0.9,,
1855,60,40,0.6,11,0.3,0.1,,
1856,60,40,0.6,11,0.3,0.3,,
1857,60,40,0.6,11,0.3,0.5,,
1858,60,40,0.6,11,0.3,0.7,,
1859,60,40,0.6,11,0.3,0.9,,
1860,60,40,0.6,11,0.5,0.1,,
1861,60,40,0.6,11,0.5,0.3,,
1862,60,40,0.6,11,0.5,0.5,,
1863,60,40,0.6,11,0.5,0.7,,
1864,60,40,0.6,11,0.5,0.9,,
1865,60,40,0.6,11,0.7,0.1,,
1866,60,40,0.6,11,0.7,0.3,,
1867,60,40,0.6,11,0.7,0.5,,
1868,60,40,0.6,11,0.7,0.7,,
1869,60,40,0.6,11,0.7,0.9,,
1870,60,40,0.6,11,0.9,0.1,,
1871,60,40,0.6,11,0.9,0.3,,
1872,60,40,0.6,11,0.9,0.5,,
1873,60,40,0.6,11,0.9,0.7,,
1874,60,40,0.6,11,0.9,0.9,,
1875,80,20,0.2,3,0.1,0.1,,
1876,80,20,0.2,3,0.1,0.3,,
1877,80,20,0.2,3,0.1,0.5,,
1878,80,20,0.2,3,0.1,0.7,,
1879,80,20,0.2,3,0.1,0.9,,
1880,80,20,0.2,3,0.3,0.1,,
1881,80,20,0.2,3,0.3,0.3,,
1882,80,20,0.2,3,0.3,0.5,,
1883,80,20,0.2,3,0.3,0.7,,
1884,80,20,0.2,3,0.3,0.9,,
1885,80,20,0.2,3,0.5,0.1,,
1886,80,20,0.2,3,0.5,0.3,,
1887,80,20,0.2,3,0.5,0.5,,
1888,80,20,0.2,3,0.5,0.7,,
1889,80,20,0.2,3,0.5,0.9,,
1890,80,20,0.2,3,0.7,0.1,,
1891,80,20,0.2,3,0.7,0.3,0.8513763197586727,0.22750000000000004
1892,80,20,0.2,3,0.7,0.5,,
1893,80,20,0.2,3,0.7,0.7,,
1894,80,20,0.2,3,0.7,0.9,,
1895,80,20,0.2,3,0.9,0.1,,
1896,80,20,0.2,3,0.9,0.3,,
1897,80,20,0.2,3,0.9,0.5,,
1898,80,20,0.2,3,0.9,0.7,,
1899,80,20,0.2,3,0.9,0.9,,
1900,80,20,0.2,5,0.1,0.1,,
1901,80,20,0.2,5,0.1,0.3,,
1902,80,20,0.2,5,0.1,0.5,,
1903,80,20,0.2,5,0.1,0.7,,
1904,80,20,0.2,5,0.1,0.9,,
1905,80,20,0.2,5,0.3,0.1,,
1906,80,20,0.2,5,0.3,0.3,,
1907,80,20,0.2,5,0.3,0.5,,
1908,80,20,0.2,5,0.3,0.7,,
1909,80,20,0.2,5,0.3,0.9,,
1910,80,20,0.2,5,0.5,0.1,,
1911,80,20,0.2,5,0.5,0.3,,
1912,80,20,0.2,5,0.5,0.5,,
1913,80,20,0.2,5,0.5,0.7,,
1914,80,20,0.2,5,0.5,0.9,,
1915,80,20,0.2,5,0.7,0.1,,
1916,80,20,0.2,5,0.7,0.3,,
1917,80,20,0.2,5,0.7,0.5,,
1918,80,20,0.2,5,0.7,0.7,,
1919,80,20,0.2,5,0.7,0.9,,
1920,80,20,0.2,5,0.9,0.1,,
1921,80,20,0.2,5,0.9,0.3,,
1922,80,20,0.2,5,0.9,0.5,,
1923,80,20,0.2,5,0.9,0.7,,
1924,80,20,0.2,5,0.9,0.9,,
1925,80,20,0.2,7,0.1,0.1,,
1926,80,20,0.2,7,0.1,0.3,,
1927,80,20,0.2,7,0.1,0.5,,
1928,80,20,0.2,7,0.1,0.7,,
1929,80,20,0.2,7,0.1,0.9,,
1930,80,20,0.2,7,0.3,0.1,,
1931,80,20,0.2,7,0.3,0.3,,
1932,80,20,0.2,7,0.3,0.5,,
1933,80,20,0.2,7,0.3,0.7,,
1934,80,20,0.2,7,0.3,0.9,,
1935,80,20,0.2,7,0.5,0.1,,
1936,80,20,0.2,7,0.5,0.3,,
1937,80,20,0.2,7,0.5,0.5,,
1938,80,20,0.2,7,0.5,0.7,,
1939,80,20,0.2,7,0.5,0.9,,
1940,80,20,0.2,7,0.7,0.1,,
1941,80,20,0.2,7,0.7,0.3,,
1942,80,20,0.2,7,0.7,0.5,,
1943,80,20,0.2,7,0.7,0.7,,
1944,80,20,0.2,7,0.7,0.9,,
1945,80,20,0.2,7,0.9,0.1,,
1946,80,20,0.2,7,0.9,0.3,,
1947,80,20,0.2,7,0.9,0.5,,
1948,80,20,0.2,7,0.9,0.7,,
1949,80,20,0.2,7,0.9,0.9,,
1950,80,20,0.2,9,0.1,0.1,,
1951,80,20,0.2,9,0.1,0.3,,
1952,80,20,0.2,9,0.1,0.5,,
1953,80,20,0.2,9,0.1,0.7,,
1954,80,20,0.2,9,0.1,0.9,,
1955,80,20,0.2,9,0.3,0.1,,
1956,80,20,0.2,9,0.3,0.3,,
1957,80,20,0.2,9,0.3,0.5,,
1958,80,20,0.2,9,0.3,0.7,,
1959,80,20,0.2,9,0.3,0.9,,
1960,80,20,0.2,9,0.5,0.1,,
1961,80,20,0.2,9,0.5,0.3,,
1962,80,20,0.2,9,0.5,0.5,,
1963,80,20,0.2,9,0.5,0.7,,
1964,80,20,0.2,9,0.5,0.9,,
1965,80,20,0.2,9,0.7,0.1,,
1966,80,20,0.2,9,0.7,0.3,,
1967,80,20,0.2,9,0.7,0.5,,
1968,80,20,0.2,9,0.7,0.7,,
1969,80,20,0.2,9,0.7,0.9,,
1970,80,20,0.2,9,0.9,0.1,,
1971,80,20,0.2,9,0.9,0.3,,
1972,80,20,0.2,9,0.9,0.5,,
1973,80,20,0.2,9,0.9,0.7,,
1974,80,20,0.2,9,0.9,0.9,,
1975,80,20,0.2,11,0.1,0.1,,
1976,80,20,0.2,11,0.1,0.3,,
1977,80,20,0.2,11,0.1,0.5,,
1978,80,20,0.2,11,0.1,0.7,,
1979,80,20,0.2,11,0.1,0.9,,
1980,80,20,0.2,11,0.3,0.1,,
1981,80,20,0.2,11,0.3,0.3,,
1982,80,20,0.2,11,0.3,0.5,,
1983,80,20,0.2,11,0.3,0.7,,
1984,80,20,0.2,11,0.3,0.9,,
1985,80,20,0.2,11,0.5,0.1,,
1986,80,20,0.2,11,0.5,0.3,,
1987,80,20,0.2,11,0.5,0.5,,
1988,80,20,0.2,11,0.5,0.7,,
1989,80,20,0.2,11,0.5,0.9,,
1990,80,20,0.2,11,0.7,0.1,,
1991,80,20,0.2,11,0.7,0.3,,
1992,80,20,0.2,11,0.7,0.5,,
1993,80,20,0.2,11,0.7,0.7,,
1994,80,20,0.2,11,0.7,0.9,,
1995,80,20,0.2,11,0.9,0.1,,
1996,80,20,0.2,11,0.9,0.3,,
1997,80,20,0.2,11,0.9,0.5,,
1998,80,20,0.2,11,0.9,0.7,,
1999,80,20,0.2,11,0.9,0.9,,
2000,80,20,0.3,3,0.1,0.1,,
2001,80,20,0.3,3,0.1,0.3,0.8951680672268907,0.26250000000000007
2002,80,20,0.3,3,0.1,0.5,,
2003,80,20,0.3,3,0.1,0.7,,
2004,80,20,0.3,3,0.1,0.9,0.9177289377289377,0.27
2005,80,20,0.3,3,0.3,0.1,,
2006,80,20,0.3,3,0.3,0.3,0.8868309468309468,0.2725
2007,80,20,0.3,3,0.3,0.5,0.8730952380952379,0.28250000000000003
2008,80,20,0.3,3,0.3,0.7,,
2009,80,20,0.3,3,0.3,0.9,,
2010,80,20,0.3,3,0.5,0.1,,
2011,80,20,0.3,3,0.5,0.3,,
2012,80,20,0.3,3,0.5,0.5,,
2013,80,20,0.3,3,0.5,0.7,,
2014,80,20,0.3,3,0.5,0.9,0.8615791615791615,0.22000000000000003
2015,80,20,0.3,3,0.7,0.1,,
2016,80,20,0.3,3,0.7,0.3,0.8839767585355819,0.23500000000000001
2017,80,20,0.3,3,0.7,0.5,,
2018,80,20,0.3,3,0.7,0.7,,
2019,80,20,0.3,3,0.7,0.9,0.8465497076023389,0.215
2020,80,20,0.3,3,0.9,0.1,,
2021,80,20,0.3,3,0.9,0.3,0.8312301587301587,0.2475
2022,80,20,0.3,3,0.9,0.5,,
2023,80,20,0.3,3,0.9,0.7,0.784114959114959,0.22749999999999998
2024,80,20,0.3,3,0.9,0.9,,
2025,80,20,0.3,5,0.1,0.1,,
2026,80,20,0.3,5,0.1,0.3,,
2027,80,20,0.3,5,0.1,0.5,,
2028,80,20,0.3,5,0.1,0.7,,
2029,80,20,0.3,5,0.1,0.9,,
2030,80,20,0.3,5,0.3,0.1,,
2031,80,20,0.3,5,0.3,0.3,,
2032,80,20,0.3,5,0.3,0.5,,
2033,80,20,0.3,5,0.3,0.7,,
2034,80,20,0.3,5,0.3,0.9,,
2035,80,20,0.3,5,0.5,0.1,,
2036,80,20,0.3,5,0.5,0.3,,
2037,80,20,0.3,5,0.5,0.5,,
2038,80,20,0.3,5,0.5,0.7,,
2039,80,20,0.3,5,0.5,0.9,,
2040,80,20,0.3,5,0.7,0.1,,
2041,80,20,0.3,5,0.7,0.3,,
2042,80,20,0.3,5,0.7,0.5,,
2043,80,20,0.3,5,0.7,0.7,,
2044,80,20,0.3,5,0.7,0.9,,
2045,80,20,0.3,5,0.9,0.1,,
2046,80,20,0.3,5,0.9,0.3,,
2047,80,20,0.3,5,0.9,0.5,,
2048,80,20,0.3,5,0.9,0.7,,
2049,80,20,0.3,5,0.9,0.9,,
2050,80,20,0.3,7,0.1,0.1,,
2051,80,20,0.3,7,0.1,0.3,,
2052,80,20,0.3,7,0.1,0.5,,
2053,80,20,0.3,7,0.1,0.7,,
2054,80,20,0.3,7,0.1,0.9,,
2055,80,20,0.3,7,0.3,0.1,,
2056,80,20,0.3,7,0.3,0.3,,
2057,80,20,0.3,7,0.3,0.5,,
2058,80,20,0.3,7,0.3,0.7,,
2059,80,20,0.3,7,0.3,0.9,,
2060,80,20,0.3,7,0.5,0.1,,
2061,80,20,0.3,7,0.5,0.3,,
2062,80,20,0.3,7,0.5,0.5,,
2063,80,20,0.3,7,0.5,0.7,,
2064,80,20,0.3,7,0.5,0.9,,
2065,80,20,0.3,7,0.7,0.1,,
2066,80,20,0.3,7,0.7,0.3,,
2067,80,20,0.3,7,0.7,0.5,,
2068,80,20,0.3,7,0.7,0.7,,
2069,80,20,0.3,7,0.7,0.9,,
2070,80,20,0.3,7,0.9,0.1,,
2071,80,20,0.3,7,0.9,0.3,,
2072,80,20,0.3,7,0.9,0.5,,
2073,80,20,0.3,7,0.9,0.7,,
2074,80,20,0.3,7,0.9,0.9,,
2075,80,20,0.3,9,0.1,0.1,,
2076,80,20,0.3,9,0.1,0.3,,
2077,80,20,0.3,9,0.1,0.5,,
2078,80,20,0.3,9,0.1,0.7,,
2079,80,20,0.3,9,0.1,0.9,,
2080,80,20,0.3,9,0.3,0.1,,
2081,80,20,0.3,9,0.3,0.3,,
2082,80,20,0.3,9,0.3,0.5,,
2083,80,20,0.3,9,0.3,0.7,,
2084,80,20,0.3,9,0.3,0.9,,
2085,80,20,0.3,9,0.5,0.1,,
2086,80,20,0.3,9,0.5,0.3,,
2087,80,20,0.3,9,0.5,0.5,,
2088,80,20,0.3,9,0.5,0.7,,
2089,80,20,0.3,9,0.5,0.9,,
2090,80,20,0.3,9,0.7,0.1,,
2091,80,20,0.3,9,0.7,0.3,,
2092,80,20,0.3,9,0.7,0.5,,
2093,80,20,0.3,9,0.7,0.7,,
2094,80,20,0.3,9,0.7,0.9,,
2095,80,20,0.3,9,0.9,0.1,,
2096,80,20,0.3,9,0.9,0.3,,
2097,80,20,0.3,9,0.9,0.5,,
2098,80,20,0.3,9,0.9,0.7,,
2099,80,20,0.3,9,0.9,0.9,,
2100,80,20,0.3,11,0.1,0.1,,
2101,80,20,0.3,11,0.1,0.3,,
2102,80,20,0.3,11,0.1,0.5,,
2103,80,20,0.3,11,0.1,0.7,,
2104,80,20,0.3,11,0.1,0.9,,
2105,80,20,0.3,11,0.3,0.1,,
2106,80,20,0.3,11,0.3,0.3,,
2107,80,20,0.3,11,0.3,0.5,,
2108,80,20,0.3,11,0.3,0.7,,
2109,80,20,0.3,11,0.3,0.9,,
2110,80,20,0.3,11,0.5,0.1,,
2111,80,20,0.3,11,0.5,0.3,,
2112,80,20,0.3,11,0.5,0.5,,
2113,80,20,0.3,11,0.5,0.7,,
2114,80,20,0.3,11,0.5,0.9,,
2115,80,20,0.3,11,0.7,0.1,,
2116,80,20,0.3,11,0.7,0.3,,
2117,80,20,0.3,11,0.7,0.5,,
2118,80,20,0.3,11,0.7,0.7,,
2119,80,20,0.3,11,0.7,0.9,,
2120,80,20,0.3,11,0.9,0.1,,
2121,80,20,0.3,11,0.9,0.3,,
2122,80,20,0.3,11,0.9,0.5,,
2123,80,20,0.3,11,0.9,0.7,,
2124,80,20,0.3,11,0.9,0.9,,
2125,80,20,0.4,3,0.1,0.1,,
2126,80,20,0.4,3,0.1,0.3,,
2127,80,20,0.4,3,0.1,0.5,0.8833890281258701,0.28500000000000003
2128,80,20,0.4,3,0.1,0.7,0.9027525252525251,0.29500000000000004
2129,80,20,0.4,3,0.1,0.9,0.8862276612276612,0.275
2130,80,20,0.4,3,0.3,0.1,0.881190476190476,0.24499999999999997
2131,80,20,0.4,3,0.3,0.3,,
2132,80,20,0.4,3,0.3,0.5,0.9038515406162464,0.3025
2133,80,20,0.4,3,0.3,0.7,0.8475682261208576,0.22750000000000004
2134,80,20,0.4,3,0.3,0.9,0.8881216931216931,0.25
2135,80,20,0.4,3,0.5,0.1,,
2136,80,20,0.4,3,0.5,0.3,0.8326739926739926,0.22000000000000003
2137,80,20,0.4,3,0.5,0.5,0.851673789173789,0.21749999999999997
2138,80,20,0.4,3,0.5,0.7,,
2139,80,20,0.4,3,0.5,0.9,0.8224166247695658,0.185
2140,80,20,0.4,3,0.7,0.1,,
2141,80,20,0.4,3,0.7,0.3,,
2142,80,20,0.4,3,0.7,0.5,,
2143,80,20,0.4,3,0.7,0.7,,
2144,80,20,0.4,3,0.7,0.9,0.8237606837606837,0.22749999999999998
2145,80,20,0.4,3,0.9,0.1,0.8161155837626424,0.2775
2146,80,20,0.4,3,0.9,0.3,0.8114285714285714,0.20249999999999999
2147,80,20,0.4,3,0.9,0.5,,
2148,80,20,0.4,3,0.9,0.7,,
2149,80,20,0.4,3,0.9,0.9,,
2150,80,20,0.4,5,0.1,0.1,,
2151,80,20,0.4,5,0.1,0.3,,
2152,80,20,0.4,5,0.1,0.5,,
2153,80,20,0.4,5,0.1,0.7,,
2154,80,20,0.4,5,0.1,0.9,,
2155,80,20,0.4,5,0.3,0.1,,
2156,80,20,0.4,5,0.3,0.3,,
2157,80,20,0.4,5,0.3,0.5,,
2158,80,20,0.4,5,0.3,0.7,,
2159,80,20,0.4,5,0.3,0.9,,
2160,80,20,0.4,5,0.5,0.1,,
2161,80,20,0.4,5,0.5,0.3,,
2162,80,20,0.4,5,0.5,0.5,,
2163,80,20,0.4,5,0.5,0.7,,
2164,80,20,0.4,5,0.5,0.9,,
2165,80,20,0.4,5,0.7,0.1,,
2166,80,20,0.4,5,0.7,0.3,,
2167,80,20,0.4,5,0.7,0.5,,
2168,80,20,0.4,5,0.7,0.7,,
2169,80,20,0.4,5,0.7,0.9,,
2170,80,20,0.4,5,0.9,0.1,,
2171,80,20,0.4,5,0.9,0.3,,
2172,80,20,0.4,5,0.9,0.5,,
2173,80,20,0.4,5,0.9,0.7,,
2174,80,20,0.4,5,0.9,0.9,,
2175,80,20,0.4,7,0.1,0.1,,
2176,80,20,0.4,7,0.1,0.3,,
2177,80,20,0.4,7,0.1,0.5,,
2178,80,20,0.4,7,0.1,0.7,,
2179,80,20,0.4,7,0.1,0.9,,
2180,80,20,0.4,7,0.3,0.1,,
2181,80,20,0.4,7,0.3,0.3,,
2182,80,20,0.4,7,0.3,0.5,,
2183,80,20,0.4,7,0.3,0.7,,
2184,80,20,0.4,7,0.3,0.9,,
2185,80,20,0.4,7,0.5,0.1,,
2186,80,20,0.4,7,0.5,0.3,,
2187,80,20,0.4,7,0.5,0.5,,
2188,80,20,0.4,7,0.5,0.7,,
2189,80,20,0.4,7,0.5,0.9,,
2190,80,20,0.4,7,0.7,0.1,,
2191,80,20,0.4,7,0.7,0.3,,
2192,80,20,0.4,7,0.7,0.5,,
2193,80,20,0.4,7,0.7,0.7,,
2194,80,20,0.4,7,0.7,0.9,,
2195,80,20,0.4,7,0.9,0.1,,
2196,80,20,0.4,7,0.9,0.3,,
2197,80,20,0.4,7,0.9,0.5,,
2198,80,20,0.4,7,0.9,0.7,,
2199,80,20,0.4,7,0.9,0.9,,
2200,80,20,0.4,9,0.1,0.1,,
2201,80,20,0.4,9,0.1,0.3,,
2202,80,20,0.4,9,0.1,0.5,,
2203,80,20,0.4,9,0.1,0.7,,
2204,80,20,0.4,9,0.1,0.9,,
2205,80,20,0.4,9,0.3,0.1,,
2206,80,20,0.4,9,0.3,0.3,,
2207,80,20,0.4,9,0.3,0.5,,
2208,80,20,0.4,9,0.3,0.7,,
2209,80,20,0.4,9,0.3,0.9,,
2210,80,20,0.4,9,0.5,0.1,,
2211,80,20,0.4,9,0.5,0.3,,
2212,80,20,0.4,9,0.5,0.5,,
2213,80,20,0.4,9,0.5,0.7,,
2214,80,20,0.4,9,0.5,0.9,,
2215,80,20,0.4,9,0.7,0.1,,
2216,80,20,0.4,9,0.7,0.3,,
2217,80,20,0.4,9,0.7,0.5,,
2218,80,20,0.4,9,0.7,0.7,,
2219,80,20,0.4,9,0.7,0.9,,
2220,80,20,0.4,9,0.9,0.1,,
2221,80,20,0.4,9,0.9,0.3,,
2222,80,20,0.4,9,0.9,0.5,,
2223,80,20,0.4,9,0.9,0.7,,
2224,80,20,0.4,9,0.9,0.9,,
2225,80,20,0.4,11,0.1,0.1,,
2226,80,20,0.4,11,0.1,0.3,,
2227,80,20,0.4,11,0.1,0.5,,
2228,80,20,0.4,11,0.1,0.7,,
2229,80,20,0.4,11,0.1,0.9,,
2230,80,20,0.4,11,0.3,0.1,,
2231,80,20,0.4,11,0.3,0.3,,
2232,80,20,0.4,11,0.3,0.5,,
2233,80,20,0.4,11,0.3,0.7,,
2234,80,20,0.4,11,0.3,0.9,,
2235,80,20,0.4,11,0.5,0.1,,
2236,80,20,0.4,11,0.5,0.3,,
2237,80,20,0.4,11,0.5,0.5,,
2238,80,20,0.4,11,0.5,0.7,,
2239,80,20,0.4,11,0.5,0.9,,
2240,80,20,0.4,11,0.7,0.1,,
2241,80,20,0.4,11,0.7,0.3,,
2242,80,20,0.4,11,0.7,0.5,,
2243,80,20,0.4,11,0.7,0.7,,
2244,80,20,0.4,11,0.7,0.9,,
2245,80,20,0.4,11,0.9,0.1,,
2246,80,20,0.4,11,0.9,0.3,,
2247,80,20,0.4,11,0.9,0.5,,
2248,80,20,0.4,11,0.9,0.7,,
2249,80,20,0.4,11,0.9,0.9,,
2250,80,20,0.5,3,0.1,0.1,0.9246924128503077,0.2725
2251,80,20,0.5,3,0.1,0.3,0.890985797827903,0.32
2252,80,20,0.5,3,0.1,0.5,0.9123483923483923,0.3125
2253,80,20,0.5,3,0.1,0.7,,
2254,80,20,0.5,3,0.1,0.9,0.8791412291412289,0.3075
2255,80,20,0.5,3,0.3,0.1,0.8943589743589744,0.3075
2256,80,20,0.5,3,0.3,0.3,,
2257,80,20,0.5,3,0.3,0.5,0.8727513227513228,0.27749999999999997
2258,80,20,0.5,3,0.3,0.7,0.9021356421356421,0.2575
2259,80,20,0.5,3,0.3,0.9,,
2260,80,20,0.5,3,0.5,0.1,,
2261,80,20,0.5,3,0.5,0.3,0.8558080808080806,0.27749999999999997
2262,80,20,0.5,3,0.5,0.5,0.8511890838206627,0.25250000000000006
2263,80,20,0.5,3,0.5,0.7,0.8705413105413105,0.27749999999999997
2264,80,20,0.5,3,0.5,0.9,0.850595238095238,0.25749999999999995
2265,80,20,0.5,3,0.7,0.1,,
2266,80,20,0.5,3,0.7,0.3,0.8355777555777555,0.27
2267,80,20,0.5,3,0.7,0.5,,
2268,80,20,0.5,3,0.7,0.7,,
2269,80,20,0.5,3,0.7,0.9,,
2270,80,20,0.5,3,0.9,0.1,0.8223227752639517,0.25
2271,80,20,0.5,3,0.9,0.3,0.8223290598290596,0.255
2272,80,20,0.5,3,0.9,0.5,0.8353439153439155,0.2725
2273,80,20,0.5,3,0.9,0.7,,
2274,80,20,0.5,3,0.9,0.9,0.7727975727975727,0.25
2275,80,20,0.5,5,0.1,0.1,,
2276,80,20,0.5,5,0.1,0.3,,
2277,80,20,0.5,5,0.1,0.5,,
2278,80,20,0.5,5,0.1,0.7,,
2279,80,20,0.5,5,0.1,0.9,,
2280,80,20,0.5,5,0.3,0.1,,
2281,80,20,0.5,5,0.3,0.3,,
2282,80,20,0.5,5,0.3,0.5,,
2283,80,20,0.5,5,0.3,0.7,,
2284,80,20,0.5,5,0.3,0.9,,
2285,80,20,0.5,5,0.5,0.1,,
2286,80,20,0.5,5,0.5,0.3,,
2287,80,20,0.5,5,0.5,0.5,,
2288,80,20,0.5,5,0.5,0.7,,
2289,80,20,0.5,5,0.5,0.9,,
2290,80,20,0.5,5,0.7,0.1,,
2291,80,20,0.5,5,0.7,0.3,,
2292,80,20,0.5,5,0.7,0.5,,
2293,80,20,0.5,5,0.7,0.7,,
2294,80,20,0.5,5,0.7,0.9,,
2295,80,20,0.5,5,0.9,0.1,,
2296,80,20,0.5,5,0.9,0.3,,
2297,80,20,0.5,5,0.9,0.5,,
2298,80,20,0.5,5,0.9,0.7,,
2299,80,20,0.5,5,0.9,0.9,,
2300,80,20,0.5,7,0.1,0.1,,
2301,80,20,0.5,7,0.1,0.3,,
2302,80,20,0.5,7,0.1,0.5,,
2303,80,20,0.5,7,0.1,0.7,,
2304,80,20,0.5,7,0.1,0.9,,
2305,80,20,0.5,7,0.3,0.1,,
2306,80,20,0.5,7,0.3,0.3,,
