total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
1643,30,0,0.6,7,9,0.947,3.1658,0.9468
1643,30,0,0.6,9,9,0.9322,3.1679,0.9323
1643,30,0,0.6,11,9,0.9454,3.1671,0.9454
1643,30,0,0.6,13,9,0.9419,3.1673,0.9418
1643,30,0,0.6,15,9,0.9456,3.1682,0.9456
1643,30,0,0.6,17,9,0.9405,3.1652,0.9403
1643,30,0,0.6,19,9,0.9351,3.1672,0.935
1643,30,0,0.65,3,9,0.9535,3.1677,0.9536
1643,30,0,0.65,5,9,0.9391,3.1678,0.939
1643,30,0,0.65,7,9,0.9387,3.1677,0.9385
1643,30,0,0.65,9,9,0.9335,3.1681,0.9334
1643,30,0,0.65,11,9,0.9518,3.1672,0.9517
1643,30,0,0.65,13,9,0.9395,3.1673,0.9394
1643,30,0,0.65,15,9,0.9324,3.1607,0.9318
1643,30,0,0.65,17,9,0.945,3.1672,0.9449
1643,30,0,0.65,19,9,0.9367,3.1665,0.9365
1643,30,0,0.7,3,9,0.9408,3.1656,0.9404
1643,30,0,0.7,5,9,0.9251,3.1683,0.9249
1643,30,0,0.7,7,9,0.9363,3.1688,0.9362
1643,30,0,0.7,9,9,0.9431,3.165,0.9428
1643,30,0,0.7,11,9,0.9408,3.1677,0.9406
1643,30,0,0.7,13,9,0.9281,3.165,0.928
1643,30,0,0.7,15,9,0.9384,3.1673,0.9382
1643,30,0,0.7,17,9,0.9378,3.1672,0.9376
1643,30,0,0.7,19,9,0.943,3.1671,0.9429
1643,30,0,0.75,3,9,0.9436,3.1687,0.9437
1643,30,0,0.75,5,9,0.9421,3.1657,0.942
1643,30,0,0.75,7,9,0.9404,3.167,0.9404
1643,30,0,0.75,9,9,0.9432,3.1638,0.9429
1643,30,0,0.75,11,9,0.9384,3.1683,0.9384
1643,30,0,0.75,13,9,0.948,3.1639,0.9479
1643,30,0,0.75,15,9,0.9302,3.1674,0.93
1643,30,0,0.75,17,9,0.935,3.1685,0.9349
1643,30,0,0.75,19,9,0.938,3.1696,0.938
1643,30,0,0.8,3,9,0.9318,3.1679,0.9319
1643,30,0,0.8,5,9,0.9284,3.167,0.9281
1643,30,0,0.8,7,9,0.936,3.1687,0.936
1643,30,0,0.8,9,9,0.9516,3.1668,0.9516
1643,30,0,0.8,11,9,0.9432,3.169,0.9431
1643,30,0,0.8,13,9,0.9462,3.1679,0.9462
1643,30,0,0.8,15,9,0.952,3.1684,0.9519
1643,30,0,0.8,17,9,0.932,3.1651,0.9318
1643,30,0,0.8,19,9,0.9439,3.166,0.9437
1643,30,0,0.0,3,9,0.9464,3.1651,0.9465
1643,30,0,0.0,5,9,0.9558,3.1648,0.9556
1643,30,0,0.0,7,9,0.9353,3.167,0.9353
1643,30,0,0.0,9,9,0.9414,3.1677,0.9413
1643,30,0,0.0,11,9,0.9313,3.1663,0.9312
1643,30,0,0.0,13,9,0.9433,3.1659,0.9431
1643,30,0,0.0,15,9,0.9372,3.1677,0.9371
1643,30,0,0.0,17,9,0.9459,3.1674,0.9456
1643,30,0,0.0,19,9,0.928,3.1688,0.9278
1643,30,0,85.0,3,9,0.9414,3.1682,0.9413
1643,30,0,85.0,5,9,0.9427,3.1689,0.9426
1643,30,0,85.0,7,9,0.9384,3.1672,0.9383
1643,30,0,85.0,9,9,0.9479,3.1644,0.9477
1643,30,0,85.0,11,9,0.9469,3.1671,0.9469
1643,30,0,85.0,13,9,0.9287,3.165,0.9285
1643,30,0,85.0,15,9,0.951,3.1672,0.9509
1643,30,0,85.0,17,9,0.9396,3.165,0.9395
1643,30,0,85.0,19,9,0.9301,3.1656,0.9298
1643,30,0,0.9,3,9,0.9454,3.1681,0.9452
1643,30,0,0.9,5,9,0.9255,3.1662,0.9256
1643,30,0,0.9,7,9,0.9389,3.1681,0.9388
1643,30,0,0.9,9,9,0.9465,3.1658,0.9462
1643,30,0,0.9,11,9,0.9515,3.1675,0.9515
1643,30,0,0.9,13,9,0.9405,3.1689,0.9404
1643,30,0,0.9,15,9,0.9425,3.1659,0.9423
1643,30,0,0.9,17,9,0.9541,3.1669,0.954
1643,30,0,0.9,19,9,0.9324,3.1656,0.9322
1643,30,0,0.95,3,9,0.9363,3.1687,0.9363
1643,30,0,0.95,5,9,0.9386,3.1673,0.9385
1643,30,0,0.95,7,9,0.9408,3.1641,0.9409
1643,30,0,0.95,9,9,0.9355,3.1688,0.9354
1643,30,0,0.95,11,9,0.9355,3.164,0.9353
1643,30,0,0.95,13,9,0.9344,3.1679,0.9342
1643,30,0,0.95,15,9,0.9404,3.1649,0.9402
1643,30,0,0.95,17,9,0.9351,3.1657,0.9348
1643,30,0,0.95,19,9,0.9496,3.1631,0.9494
1643,40,0,0.1,3,9,0.9432,3.1651,0.9431
1643,40,0,0.1,5,9,0.9447,3.1684,0.9445
1643,40,0,0.1,7,9,0.9419,3.1679,0.9417
1643,40,0,0.1,9,9,0.9368,3.1668,0.9368
1643,40,0,0.1,11,9,0.9366,3.1695,0.9366
1643,40,0,0.1,13,9,0.9456,3.1669,0.9456
1643,40,0,0.1,15,9,0.9294,3.1649,0.929
1643,40,0,0.1,17,9,0.9453,3.1657,0.9452
1643,40,0,0.1,19,9,0.9455,3.1671,0.9454
1643,40,0,0.15,3,9,0.944,3.1658,0.9437
1643,40,0,0.15,5,9,0.9399,3.1674,0.9398
1643,40,0,0.15,7,9,0.9313,3.1677,0.9312
1643,40,0,0.15,9,9,0.9364,3.1649,0.936
1643,40,0,0.15,11,9,0.9421,3.163,0.942
1643,40,0,0.15,13,9,0.9394,3.1605,0.9388
1643,40,0,0.15,15,9,0.9459,3.1613,0.9455
1643,40,0,0.15,17,9,0.9344,3.1673,0.9343
1643,40,0,0.15,19,9,0.946,3.1677,0.9458
1643,40,0,0.2,3,9,0.9373,3.1672,0.9371
1643,40,0,0.2,5,9,0.9312,3.1662,0.9311
1643,40,0,0.2,7,9,0.9447,3.1626,0.9442
1643,40,0,0.2,9,9,0.9371,3.169,0.9371
1643,40,0,0.2,11,9,0.936,3.1691,0.936
1643,40,0,0.2,13,9,0.9455,3.1677,0.9455
1643,40,0,0.2,15,9,0.9427,3.1645,0.9425
1643,40,0,0.2,17,9,0.9352,3.1684,0.9351
1643,40,0,0.2,19,9,0.9368,3.1672,0.9367
1643,40,0,0.25,3,9,0.9328,3.1675,0.9327
1643,40,0,0.25,5,9,0.9436,3.1695,0.9435
1643,40,0,0.25,7,9,0.9419,3.1645,0.9416
1643,40,0,0.25,9,9,0.9444,3.1671,0.9444
1643,40,0,0.25,11,9,0.9399,3.1684,0.9398
1643,40,0,0.25,13,9,0.9444,3.1655,0.9444
