total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
25,5,1,0.65,17,4,0.0,0.0,0.0
25,5,1,0.65,19,4,0.0,0.0,0.0
25,5,1,0.7,3,4,0.7067,1.9959,0.7045
25,5,1,0.7,5,4,0.688,1.9431,0.6797
25,5,1,0.7,7,4,0.0,0.0,0.0
25,5,1,0.7,9,4,0.0,0.0,0.0
25,5,1,0.7,11,4,0.0,0.0,0.0
25,5,1,0.7,13,4,0.0,0.0,0.0
25,5,1,0.7,15,4,0.0,0.0,0.0
25,5,1,0.7,17,4,0.0,0.0,0.0
25,5,1,0.7,19,4,0.0,0.0,0.0
25,5,1,0.75,3,4,0.7467,1.9725,0.735
25,5,1,0.75,5,4,0.84,1.8595,0.837
25,5,1,0.75,7,4,0.0,0.0,0.0
25,5,1,0.75,9,4,0.0,0.0,0.0
25,5,1,0.75,11,4,0.0,0.0,0.0
25,5,1,0.75,13,4,0.0,0.0,0.0
25,5,1,0.75,15,4,0.0,0.0,0.0
25,5,1,0.75,17,4,0.0,0.0,0.0
25,5,1,0.75,19,4,0.0,0.0,0.0
25,5,1,0.8,3,4,0.7333,1.943,0.7255
25,5,1,0.8,5,4,0.752,1.9899,0.7501
25,5,1,0.8,7,4,0.0,0.0,0.0
25,5,1,0.8,9,4,0.0,0.0,0.0
25,5,1,0.8,11,4,0.0,0.0,0.0
25,5,1,0.8,13,4,0.0,0.0,0.0
25,5,1,0.8,15,4,0.0,0.0,0.0
25,5,1,0.8,17,4,0.0,0.0,0.0
25,5,1,0.8,19,4,0.0,0.0,0.0
25,5,1,0.0,3,4,0.6,1.8697,0.5773
25,5,1,0.0,5,4,0.856,1.7029,0.8086
25,5,1,0.0,7,4,0.0,0.0,0.0
25,5,1,0.0,9,4,0.0,0.0,0.0
25,5,1,0.0,11,4,0.0,0.0,0.0
25,5,1,0.0,13,4,0.0,0.0,0.0
25,5,1,0.0,15,4,0.0,0.0,0.0
25,5,1,0.0,17,4,0.0,0.0,0.0
25,5,1,0.0,19,4,0.0,0.0,0.0
25,5,1,85.0,3,4,0.6267,2.0143,0.6154
25,5,1,85.0,5,4,0.696,1.9375,0.6815
25,5,1,85.0,7,4,0.0,0.0,0.0
25,5,1,85.0,9,4,0.0,0.0,0.0
25,5,1,85.0,11,4,0.0,0.0,0.0
25,5,1,85.0,13,4,0.0,0.0,0.0
25,5,1,85.0,15,4,0.0,0.0,0.0
25,5,1,85.0,17,4,0.0,0.0,0.0
25,5,1,85.0,19,4,0.0,0.0,0.0
25,5,1,0.9,3,4,0.64,2.011,0.6415
25,5,1,0.9,5,4,0.592,1.9561,0.5834
25,5,1,0.9,7,4,0.0,0.0,0.0
25,5,1,0.9,9,4,0.0,0.0,0.0
25,5,1,0.9,11,4,0.0,0.0,0.0
25,5,1,0.9,13,4,0.0,0.0,0.0
25,5,1,0.9,15,4,0.0,0.0,0.0
25,5,1,0.9,17,4,0.0,0.0,0.0
25,5,1,0.9,19,4,0.0,0.0,0.0
25,5,1,0.95,3,4,0.72,2.0395,0.7123
25,5,1,0.95,5,4,0.864,2.0156,0.8623
25,5,1,0.95,7,4,0.0,0.0,0.0
25,5,1,0.95,9,4,0.0,0.0,0.0
25,5,1,0.95,11,4,0.0,0.0,0.0
25,5,1,0.95,13,4,0.0,0.0,0.0
25,5,1,0.95,15,4,0.0,0.0,0.0
25,5,1,0.95,17,4,0.0,0.0,0.0
25,5,1,0.95,19,4,0.0,0.0,0.0
25,10,1,0.1,3,4,0.7467,1.8577,0.6921
25,10,1,0.1,5,4,0.712,1.8363,0.6772
25,10,1,0.1,7,4,0.7657,1.8131,0.7132
25,10,1,0.1,9,4,0.7067,1.9659,0.699
25,10,1,0.1,11,4,0.0,0.0,0.0
25,10,1,0.1,13,4,0.0,0.0,0.0
25,10,1,0.1,15,4,0.0,0.0,0.0
25,10,1,0.1,17,4,0.0,0.0,0.0
25,10,1,0.1,19,4,0.0,0.0,0.0
25,10,1,0.15,3,4,0.7333,1.9961,0.7455
25,10,1,0.15,5,4,0.704,1.8699,0.6884
25,10,1,0.15,7,4,0.7486,1.9694,0.7385
25,10,1,0.15,9,4,0.6622,1.889,0.633
25,10,1,0.15,11,4,0.0,0.0,0.0
25,10,1,0.15,13,4,0.0,0.0,0.0
25,10,1,0.15,15,4,0.0,0.0,0.0
25,10,1,0.15,17,4,0.0,0.0,0.0
25,10,1,0.15,19,4,0.0,0.0,0.0
25,10,1,0.2,3,4,0.6,2.0089,0.5844
25,10,1,0.2,5,4,0.728,1.907,0.7113
25,10,1,0.2,7,4,0.7257,1.8325,0.6807
25,10,1,0.2,9,4,0.7244,1.9646,0.7144
25,10,1,0.2,11,4,0.0,0.0,0.0
25,10,1,0.2,13,4,0.0,0.0,0.0
25,10,1,0.2,15,4,0.0,0.0,0.0
25,10,1,0.2,17,4,0.0,0.0,0.0
25,10,1,0.2,19,4,0.0,0.0,0.0
25,10,1,0.25,3,4,0.8,1.9438,0.7887
25,10,1,0.25,5,4,0.8,1.938,0.7985
25,10,1,0.25,7,4,0.6343,1.9884,0.6206
25,10,1,0.25,9,4,0.7067,1.9956,0.7019
25,10,1,0.25,11,4,0.0,0.0,0.0
25,10,1,0.25,13,4,0.0,0.0,0.0
25,10,1,0.25,15,4,0.0,0.0,0.0
25,10,1,0.25,17,4,0.0,0.0,0.0
25,10,1,0.25,19,4,0.0,0.0,0.0
25,10,1,0.3,3,4,0.8,2.0163,0.8047
25,10,1,0.3,5,4,0.672,1.9091,0.6491
25,10,1,0.3,7,4,0.6743,1.9972,0.6761
25,10,1,0.3,9,4,0.6756,1.9789,0.6535
25,10,1,0.3,11,4,0.0,0.0,0.0
25,10,1,0.3,13,4,0.0,0.0,0.0
25,10,1,0.3,15,4,0.0,0.0,0.0
25,10,1,0.3,17,4,0.0,0.0,0.0
25,10,1,0.3,19,4,0.0,0.0,0.0
25,10,1,0.35,3,4,0.5333,2.0033,0.4998
25,10,1,0.35,5,4,0.664,1.9568,0.6391
25,10,1,0.35,7,4,0.7829,1.8399,0.7723
25,10,1,0.35,9,4,0.6889,1.8971,0.6483
25,10,1,0.35,11,4,0.0,0.0,0.0
25,10,1,0.35,13,4,0.0,0.0,0.0
25,10,1,0.35,15,4,0.0,0.0,0.0
25,10,1,0.35,17,4,0.0,0.0,0.0
25,10,1,0.35,19,4,0.0,0.0,0.0
25,10,1,0.4,3,4,0.6933,2.0312,0.6916
25,10,1,0.4,5,4,0.776,1.9747,0.7642
25,10,1,0.4,7,4,0.6971,1.9482,0.6816
25,10,1,0.4,9,4,0.7067,1.95,0.7002
25,10,1,0.4,11,4,0.0,0.0,0.0
25,10,1,0.4,13,4,0.0,0.0,0.0
25,10,1,0.4,15,4,0.0,0.0,0.0
25,10,1,0.4,17,4,0.0,0.0,0.0
25,10,1,0.4,19,4,0.0,0.0,0.0
25,10,1,0.45,3,4,0.76,2.0079,0.7492
25,10,1,0.45,5,4,0.632,1.8602,0.5639
25,10,1,0.45,7,4,0.8686,1.9762,0.8635
25,10,1,0.45,9,4,0.7644,1.9602,0.7582
25,10,1,0.45,11,4,0.0,0.0,0.0
25,10,1,0.45,13,4,0.0,0.0,0.0
25,10,1,0.45,15,4,0.0,0.0,0.0
25,10,1,0.45,17,4,0.0,0.0,0.0
25,10,1,0.45,19,4,0.0,0.0,0.0
25,10,1,0.5,3,4,0.6933,1.966,0.6892
25,10,1,0.5,5,4,0.648,1.8775,0.616
25,10,1,0.5,7,4,0.7086,1.8961,0.6979
25,10,1,0.5,9,4,0.8311,1.9363,0.8258
25,10,1,0.5,11,4,0.0,0.0,0.0
25,10,1,0.5,13,4,0.0,0.0,0.0
25,10,1,0.5,15,4,0.0,0.0,0.0
25,10,1,0.5,17,4,0.0,0.0,0.0
25,10,1,0.5,19,4,0.0,0.0,0.0
25,10,1,0.55,3,4,0.7867,1.9733,0.776
25,10,1,0.55,5,4,0.736,1.8593,0.7323
25,10,1,0.55,7,4,0.6857,1.9805,0.6822
25,10,1,0.55,9,4,0.7822,1.9083,0.773
25,10,1,0.55,11,4,0.0,0.0,0.0
25,10,1,0.55,13,4,0.0,0.0,0.0
25,10,1,0.55,15,4,0.0,0.0,0.0
25,10,1,0.55,17,4,0.0,0.0,0.0
25,10,1,0.55,19,4,0.0,0.0,0.0
25,10,1,0.6,3,4,0.76,1.9345,0.7564
25,10,1,0.6,5,4,0.672,1.9971,0.6675
25,10,1,0.6,7,4,0.7371,1.9187,0.7262
25,10,1,0.6,9,4,0.7022,1.7249,0.616
25,10,1,0.6,11,4,0.0,0.0,0.0
25,10,1,0.6,13,4,0.0,0.0,0.0
25,10,1,0.6,15,4,0.0,0.0,0.0
25,10,1,0.6,17,4,0.0,0.0,0.0
25,10,1,0.6,19,4,0.0,0.0,0.0
25,10,1,0.65,3,4,0.76,1.984,0.7585
25,10,1,0.65,5,4,0.744,2.0038,0.7356
25,10,1,0.65,7,4,0.7371,1.9891,0.7334
25,10,1,0.65,9,4,0.6089,1.9174,0.5821
25,10,1,0.65,11,4,0.0,0.0,0.0
25,10,1,0.65,13,4,0.0,0.0,0.0
25,10,1,0.65,15,4,0.0,0.0,0.0
25,10,1,0.65,17,4,0.0,0.0,0.0
25,10,1,0.65,19,4,0.0,0.0,0.0
25,10,1,0.7,3,4,0.84,2.0012,0.8375
25,10,1,0.7,5,4,0.744,1.987,0.7168
25,10,1,0.7,7,4,0.7829,1.9988,0.7815
25,10,1,0.7,9,4,0.6356,1.869,0.6035
25,10,1,0.7,11,4,0.0,0.0,0.0
25,10,1,0.7,13,4,0.0,0.0,0.0
25,10,1,0.7,15,4,0.0,0.0,0.0
25,10,1,0.7,17,4,0.0,0.0,0.0
25,10,1,0.7,19,4,0.0,0.0,0.0
25,10,1,0.75,3,4,0.64,1.9165,0.6331
25,10,1,0.75,5,4,0.752,1.96,0.7477
25,10,1,0.75,7,4,0.6743,1.8996,0.6481
25,10,1,0.75,9,4,0.7156,1.9941,0.716
25,10,1,0.75,11,4,0.0,0.0,0.0
25,10,1,0.75,13,4,0.0,0.0,0.0
25,10,1,0.75,15,4,0.0,0.0,0.0
25,10,1,0.75,17,4,0.0,0.0,0.0
25,10,1,0.75,19,4,0.0,0.0,0.0
25,10,1,0.8,3,4,0.76,1.9671,0.7522
25,10,1,0.8,5,4,0.632,1.9779,0.6295
25,10,1,0.8,7,4,0.7086,1.9986,0.7053
25,10,1,0.8,9,4,0.7111,1.9571,0.6956
25,10,1,0.8,11,4,0.0,0.0,0.0
25,10,1,0.8,13,4,0.0,0.0,0.0
25,10,1,0.8,15,4,0.0,0.0,0.0
25,10,1,0.8,17,4,0.0,0.0,0.0
25,10,1,0.8,19,4,0.0,0.0,0.0
25,10,1,0.0,3,4,0.8,1.9837,0.7947
25,10,1,0.0,5,4,0.672,1.8688,0.6552
25,10,1,0.0,7,4,0.6971,1.8974,0.6791
25,10,1,0.0,9,4,0.72,1.8802,0.7044
25,10,1,0.0,11,4,0.0,0.0,0.0
25,10,1,0.0,13,4,0.0,0.0,0.0
25,10,1,0.0,15,4,0.0,0.0,0.0
25,10,1,0.0,17,4,0.0,0.0,0.0
25,10,1,0.0,19,4,0.0,0.0,0.0
25,10,1,85.0,3,4,0.8,1.8729,0.7891
25,10,1,85.0,5,4,0.696,1.9582,0.6762
25,10,1,85.0,7,4,0.6229,1.7951,0.5816
25,10,1,85.0,9,4,0.68,1.8207,0.6315
25,10,1,85.0,11,4,0.0,0.0,0.0
25,10,1,85.0,13,4,0.0,0.0,0.0
25,10,1,85.0,15,4,0.0,0.0,0.0
25,10,1,85.0,17,4,0.0,0.0,0.0
25,10,1,85.0,19,4,0.0,0.0,0.0
25,10,1,0.9,3,4,0.68,2.0101,0.6781
25,10,1,0.9,5,4,0.784,1.9836,0.7803
25,10,1,0.9,7,4,0.7943,1.8848,0.7511
25,10,1,0.9,9,4,0.6311,1.907,0.6218
25,10,1,0.9,11,4,0.0,0.0,0.0
25,10,1,0.9,13,4,0.0,0.0,0.0
25,10,1,0.9,15,4,0.0,0.0,0.0
25,10,1,0.9,17,4,0.0,0.0,0.0
25,10,1,0.9,19,4,0.0,0.0,0.0
25,10,1,0.95,3,4,0.6933,1.9237,0.675
25,10,1,0.95,5,4,0.744,1.9457,0.7333
25,10,1,0.95,7,4,0.7143,1.9362,0.7076
25,10,1,0.95,9,4,0.7422,1.9601,0.7272
25,10,1,0.95,11,4,0.0,0.0,0.0
25,10,1,0.95,13,4,0.0,0.0,0.0
25,10,1,0.95,15,4,0.0,0.0,0.0
25,10,1,0.95,17,4,0.0,0.0,0.0
25,10,1,0.95,19,4,0.0,0.0,0.0
25,15,1,0.1,3,4,0.7733,1.9247,0.7704
25,15,1,0.1,5,4,0.776,1.7948,0.7374
25,15,1,0.1,7,4,0.6743,1.9522,0.6487
25,15,1,0.1,9,4,0.8133,1.9668,0.8072
25,15,1,0.1,11,4,0.7345,1.8259,0.7047
25,15,1,0.1,13,4,0.7323,1.9366,0.7286
25,15,1,0.1,15,4,0.744,1.9903,0.74
25,15,1,0.1,17,4,0.0,0.0,0.0
25,15,1,0.1,19,4,0.0,0.0,0.0
25,15,1,0.15,3,4,0.7467,1.9318,0.7091
25,15,1,0.15,5,4,0.752,2.0086,0.753
25,15,1,0.15,7,4,0.7257,1.8952,0.7083
25,15,1,0.15,9,4,0.7867,1.9144,0.7713
25,15,1,0.15,11,4,0.7418,1.9155,0.7203
25,15,1,0.15,13,4,0.72,1.9016,0.6879
25,15,1,0.15,15,4,0.776,1.8839,0.7548
25,15,1,0.15,17,4,0.0,0.0,0.0
25,15,1,0.15,19,4,0.0,0.0,0.0
25,15,1,0.2,3,4,0.76,2.0041,0.7603
25,15,1,0.2,5,4,0.76,2.0073,0.7588
25,15,1,0.2,7,4,0.6514,2.0063,0.6519
25,15,1,0.2,9,4,0.7511,1.9224,0.733
25,15,1,0.2,11,4,0.7345,1.897,0.7145
25,15,1,0.2,13,4,0.68,1.8633,0.6477
25,15,1,0.2,15,4,0.728,1.8998,0.7096
25,15,1,0.2,17,4,0.0,0.0,0.0
25,15,1,0.2,19,4,0.0,0.0,0.0
25,15,1,0.25,3,4,0.8267,1.8065,0.7862
25,15,1,0.25,5,4,0.816,1.9594,0.8026
25,15,1,0.25,7,4,0.7143,1.9677,0.707
25,15,1,0.25,9,4,0.7111,1.8939,0.7007
25,15,1,0.25,11,4,0.7055,1.9301,0.6828
25,15,1,0.25,13,4,0.7631,1.9834,0.7596
25,15,1,0.25,15,4,0.7147,1.9876,0.7086
25,15,1,0.25,17,4,0.0,0.0,0.0
25,15,1,0.25,19,4,0.0,0.0,0.0
25,15,1,0.3,3,4,0.7733,1.955,0.7644
25,15,1,0.3,5,4,0.752,1.8821,0.7236
25,15,1,0.3,7,4,0.7771,1.9903,0.7736
25,15,1,0.3,9,4,0.7556,1.8526,0.716
25,15,1,0.3,11,4,0.7418,1.8902,0.7159
25,15,1,0.3,13,4,0.7477,1.9389,0.7441
25,15,1,0.3,15,4,0.6453,1.931,0.6319
25,15,1,0.3,17,4,0.0,0.0,0.0
25,15,1,0.3,19,4,0.0,0.0,0.0
25,15,1,0.35,3,4,0.76,1.9801,0.77
25,15,1,0.35,5,4,0.656,2.0304,0.6431
25,15,1,0.35,7,4,0.7086,1.9145,0.6809
25,15,1,0.35,9,4,0.7689,1.9602,0.7532
25,15,1,0.35,11,4,0.6545,1.9716,0.6496
25,15,1,0.35,13,4,0.7969,1.9863,0.7879
25,15,1,0.35,15,4,0.704,1.9148,0.6795
25,15,1,0.35,17,4,0.0,0.0,0.0
25,15,1,0.35,19,4,0.0,0.0,0.0
25,15,1,0.4,3,4,0.64,2.0278,0.6048
25,15,1,0.4,5,4,0.656,1.9882,0.6505
25,15,1,0.4,7,4,0.7257,1.8529,0.7205
25,15,1,0.4,9,4,0.7067,1.95,0.6945
25,15,1,0.4,11,4,0.68,1.9415,0.6753
25,15,1,0.4,13,4,0.7477,1.9161,0.7335
25,15,1,0.4,15,4,0.76,1.9892,0.7536
25,15,1,0.4,17,4,0.0,0.0,0.0
25,15,1,0.4,19,4,0.0,0.0,0.0
25,15,1,0.45,3,4,0.7333,1.8587,0.7122
25,15,1,0.45,5,4,0.736,1.8749,0.693
25,15,1,0.45,7,4,0.7371,1.8824,0.6892
25,15,1,0.45,9,4,0.6444,1.987,0.6411
25,15,1,0.45,11,4,0.6873,1.9686,0.6775
25,15,1,0.45,13,4,0.7846,1.9517,0.7823
25,15,1,0.45,15,4,0.6907,1.8765,0.6625
25,15,1,0.45,17,4,0.0,0.0,0.0
25,15,1,0.45,19,4,0.0,0.0,0.0
25,15,1,0.5,3,4,0.7733,1.9961,0.7572
25,15,1,0.5,5,4,0.768,1.9703,0.7577
25,15,1,0.5,7,4,0.7429,2.001,0.7396
25,15,1,0.5,9,4,0.6889,1.9849,0.685
25,15,1,0.5,11,4,0.76,1.9638,0.7487
25,15,1,0.5,13,4,0.7446,1.9824,0.7407
25,15,1,0.5,15,4,0.7947,1.9765,0.7917
25,15,1,0.5,17,4,0.0,0.0,0.0
25,15,1,0.5,19,4,0.0,0.0,0.0
25,15,1,0.55,3,4,0.7867,1.8923,0.7744
25,15,1,0.55,5,4,0.648,1.9756,0.6412
25,15,1,0.55,7,4,0.6286,1.8419,0.5919
25,15,1,0.55,9,4,0.7333,1.9907,0.7341
25,15,1,0.55,11,4,0.7164,1.9683,0.7114
25,15,1,0.55,13,4,0.7385,1.9795,0.7265
25,15,1,0.55,15,4,0.7333,1.9469,0.718
25,15,1,0.55,17,4,0.0,0.0,0.0
25,15,1,0.55,19,4,0.0,0.0,0.0
25,15,1,0.6,3,4,0.6933,1.8855,0.6958
25,15,1,0.6,5,4,0.736,1.8336,0.7531
25,15,1,0.6,7,4,0.5714,2.003,0.5737
25,15,1,0.6,9,4,0.6978,1.9288,0.6849
25,15,1,0.6,11,4,0.6836,1.8908,0.6619
25,15,1,0.6,13,4,0.6831,1.9226,0.6726
25,15,1,0.6,15,4,0.7013,1.9246,0.6835
25,15,1,0.6,17,4,0.0,0.0,0.0
25,15,1,0.6,19,4,0.0,0.0,0.0
25,15,1,0.65,3,4,0.7867,1.9569,0.7879
25,15,1,0.65,5,4,0.696,1.9748,0.685
25,15,1,0.65,7,4,0.6343,1.9332,0.6287
25,15,1,0.65,9,4,0.7378,1.8284,0.6889
25,15,1,0.65,11,4,0.6145,2.0374,0.6036
25,15,1,0.65,13,4,0.7169,1.9322,0.6959
25,15,1,0.65,15,4,0.7893,1.8372,0.7251
25,15,1,0.65,17,4,0.0,0.0,0.0
25,15,1,0.65,19,4,0.0,0.0,0.0
25,15,1,0.7,3,4,0.6933,1.8924,0.6468
25,15,1,0.7,5,4,0.728,1.909,0.6928
25,15,1,0.7,7,4,0.6743,1.987,0.6703
25,15,1,0.7,9,4,0.6444,2.0102,0.6437
25,15,1,0.7,11,4,0.7418,1.9661,0.7375
25,15,1,0.7,13,4,0.7692,1.9727,0.7677
25,15,1,0.7,15,4,0.76,1.958,0.7543
25,15,1,0.7,17,4,0.0,0.0,0.0
25,15,1,0.7,19,4,0.0,0.0,0.0
25,15,1,0.75,3,4,0.72,1.9057,0.7038
25,15,1,0.75,5,4,0.816,1.8649,0.7862
25,15,1,0.75,7,4,0.7543,1.9515,0.7429
25,15,1,0.75,9,4,0.7511,1.9637,0.7452
25,15,1,0.75,11,4,0.6909,1.9703,0.6845
25,15,1,0.75,13,4,0.6738,1.9397,0.6526
25,15,1,0.75,15,4,0.7547,1.8864,0.7285
25,15,1,0.75,17,4,0.0,0.0,0.0
25,15,1,0.75,19,4,0.0,0.0,0.0
25,15,1,0.8,3,4,0.76,1.8952,0.7441
25,15,1,0.8,5,4,0.792,1.9603,0.7945
25,15,1,0.8,7,4,0.7143,1.955,0.6875
25,15,1,0.8,9,4,0.76,1.8099,0.7145
25,15,1,0.8,11,4,0.7164,1.9591,0.7108
25,15,1,0.8,13,4,0.7662,1.9543,0.7624
25,15,1,0.8,15,4,0.736,1.9502,0.7254
25,15,1,0.8,17,4,0.0,0.0,0.0
25,15,1,0.8,19,4,0.0,0.0,0.0
25,15,1,0.0,3,4,0.6,1.9825,0.5384
25,15,1,0.0,5,4,0.632,2.0078,0.6219
25,15,1,0.0,7,4,0.7657,1.8997,0.7241
25,15,1,0.0,9,4,0.7333,1.9608,0.7286
25,15,1,0.0,11,4,0.6727,1.9781,0.6672
25,15,1,0.0,13,4,0.7477,1.6977,0.6753
25,15,1,0.0,15,4,0.712,1.97,0.6996
25,15,1,0.0,17,4,0.0,0.0,0.0
25,15,1,0.0,19,4,0.0,0.0,0.0
25,15,1,85.0,3,4,0.72,1.9621,0.7119
25,15,1,85.0,5,4,0.728,2.0136,0.7245
25,15,1,85.0,7,4,0.8514,1.7863,0.8213
25,15,1,85.0,9,4,0.76,1.9474,0.761
25,15,1,85.0,11,4,0.7564,1.9419,0.7514
25,15,1,85.0,13,4,0.8123,1.991,0.8079
25,15,1,85.0,15,4,0.776,1.8477,0.7521
25,15,1,85.0,17,4,0.0,0.0,0.0
25,15,1,85.0,19,4,0.0,0.0,0.0
25,15,1,0.9,3,4,0.68,1.8312,0.5753
25,15,1,0.9,5,4,0.656,1.8373,0.6003
25,15,1,0.9,7,4,0.7543,2.0035,0.7538
25,15,1,0.9,9,4,0.7111,1.9728,0.6988
25,15,1,0.9,11,4,0.7673,1.844,0.7251
25,15,1,0.9,13,4,0.6492,1.9343,0.6322
25,15,1,0.9,15,4,0.7547,1.9882,0.7491
25,15,1,0.9,17,4,0.0,0.0,0.0
25,15,1,0.9,19,4,0.0,0.0,0.0
25,15,1,0.95,3,4,0.7867,1.9089,0.7628
25,15,1,0.95,5,4,0.8,1.9361,0.7842
25,15,1,0.95,7,4,0.7429,1.9564,0.725
25,15,1,0.95,9,4,0.6489,1.9277,0.611
25,15,1,0.95,11,4,0.7345,1.9006,0.7086
25,15,1,0.95,13,4,0.7477,1.9069,0.722
25,15,1,0.95,15,4,0.744,1.9132,0.7198
