total_tasks,total_workers,proportion_hard_tasks,proportion_train_tasks,workers_per_task,total_keys,accuracy,cross_entropy,f1
50,20,0.0,0.8,9,9,0.0,0.0,0.0
50,20,0.0,0.8,9,11,0.0,0.0,0.0
50,20,0.0,0.8,11,3,0.0,0.0,0.0
50,20,0.0,0.8,11,5,0.0,0.0,0.0
50,20,0.0,0.8,11,7,0.0,0.0,0.0
50,20,0.0,0.8,11,9,0.0,0.0,0.0
50,20,0.0,0.8,11,11,0.0,0.0,0.0
50,20,0.2,0.2,3,3,0.9467,1.548,0.947
50,20,0.2,0.2,3,5,0.9533,2.1306,0.9541
50,20,0.2,0.2,3,7,0.98,2.7375,0.9779
50,20,0.2,0.2,3,9,0.98,3.0706,0.9844
50,20,0.2,0.2,3,11,0.9533,3.3101,0.9512
50,20,0.2,0.2,5,3,0.976,1.5691,0.9762
50,20,0.2,0.2,5,5,0.968,2.2165,0.972
50,20,0.2,0.2,5,7,0.992,2.7165,0.9897
50,20,0.2,0.2,5,9,0.992,3.0226,0.9886
50,20,0.2,0.2,5,11,0.992,3.2934,0.9864
50,20,0.2,0.2,7,3,0.0,0.0,0.0
50,20,0.2,0.2,7,5,0.0,0.0,0.0
50,20,0.2,0.2,7,7,0.0,0.0,0.0
50,20,0.2,0.2,7,9,0.9771,2.8922,0.976
50,20,0.2,0.2,7,11,0.9857,3.2424,0.9795
50,20,0.2,0.2,9,3,0.0,0.0,0.0
50,20,0.2,0.2,9,5,0.0,0.0,0.0
50,20,0.2,0.2,9,7,0.9889,2.6223,0.9817
50,20,0.2,0.2,9,9,0.0,0.0,0.0
50,20,0.2,0.2,9,11,0.0,0.0,0.0
50,20,0.2,0.2,11,3,0.0,0.0,0.0
50,20,0.2,0.2,11,5,0.0,0.0,0.0
50,20,0.2,0.2,11,7,0.0,0.0,0.0
50,20,0.2,0.2,11,9,0.0,0.0,0.0
50,20,0.2,0.2,11,11,0.0,0.0,0.0
50,20,0.2,0.4,3,3,0.94,1.4731,0.9267
50,20,0.2,0.4,3,5,0.9467,2.2218,0.9557
50,20,0.2,0.4,3,7,0.9933,2.6365,0.9922
50,20,0.2,0.4,3,9,0.9533,2.9022,0.9541
50,20,0.2,0.4,3,11,0.96,3.2209,0.9591
50,20,0.2,0.4,5,3,0.944,1.5713,0.9442
50,20,0.2,0.4,5,5,0.96,2.2912,0.959
50,20,0.2,0.4,5,7,0.98,2.7029,0.9725
50,20,0.2,0.4,5,9,0.944,3.0075,0.9285
50,20,0.2,0.4,5,11,0.976,3.3412,0.9709
50,20,0.2,0.4,7,3,0.0,0.0,0.0
50,20,0.2,0.4,7,5,0.0,0.0,0.0
50,20,0.2,0.4,7,7,0.0,0.0,0.0
50,20,0.2,0.4,7,9,0.0,0.0,0.0
50,20,0.2,0.4,7,11,0.9886,3.3918,0.9872
50,20,0.2,0.4,9,3,0.0,0.0,0.0
50,20,0.2,0.4,9,5,0.0,0.0,0.0
50,20,0.2,0.4,9,7,0.0,0.0,0.0
50,20,0.2,0.4,9,9,0.0,0.0,0.0
50,20,0.2,0.4,9,11,0.0,0.0,0.0
50,20,0.2,0.4,11,3,0.0,0.0,0.0
50,20,0.2,0.4,11,5,0.0,0.0,0.0
50,20,0.2,0.4,11,7,0.0,0.0,0.0
50,20,0.2,0.4,11,9,0.0,0.0,0.0
50,20,0.2,0.4,11,11,0.0,0.0,0.0
